ID,SUM(additions),SUM(deletions),SUM(num_easy_y1),year,status
1044,6,0,0,2015,new
1045,1,1,0,2015,new
1046,8,8,0,2015,new
1047,1,1,0,2015,new
1048,378,141,3,2015,new
1049,2,3,0,2015,new
1050,1,1,0,2015,new
1051,190,55,0,2015,new
1052,25,25,0,2015,new
1053,8,8,0,2015,new
1054,8,3,0,2015,new
1055,51,63,0,2015,new
1056,168,146,2,2015,new
1057,1,1,0,2015,new
1058,1531,973,8,2015,new
1059,38,25,0,2015,new
1060,302,278,0,2015,new
1061,70,12,1,2015,new
1062,100,19,0,2015,new
1063,6,6,0,2015,new
1064,5,7,0,2015,new
1065,1,2,0,2015,new
1066,12,12,0,2015,new
1067,2,1,0,2015,new
1068,2,2,0,2015,new
1069,1457,2092,0,2015,new
1070,879,879,1,2015,new
1071,191,192,1,2015,new
1072,87,26,0,2015,new
1073,3,1,0,2015,new
1074,1310,996,0,2015,new
1075,11,11,0,2015,new
1076,86,7,1,2015,new
1077,1,1,0,2015,new
1078,1,1,0,2015,new
1079,4,4,0,2015,new
1080,49,43,0,2015,new
1081,57,26,0,2015,new
1082,127,49,0,2015,intermediate
1083,1,1,0,2015,new
1084,413,101,0,2015,new
1085,1,2,0,2015,new
1086,2186,515,34,2015,new
1087,22,0,0,2015,new
1088,3,3,0,2015,new
1089,26,2,0,2015,new
1090,2,1,0,2015,new
1091,15,8,0,2015,new
1092,3,3,0,2015,new
1093,2,2,0,2015,new
1094,48,6,0,2015,new
1095,6,6,0,2015,new
1096,6,0,0,2015,new
1097,14,10,0,2015,new
1098,11,7,0,2015,new
1099,3,3,0,2015,new
1100,8,7,0,2015,new
1101,513,121,0,2015,new
1102,1,3,0,2015,new
1103,95,95,0,2015,new
1104,1,1,0,2015,new
1105,3334,1119,9,2015,intermediate
1106,5,4,0,2015,new
1107,1,1,0,2015,new
1108,73,11,0,2015,new
1109,7296,3481,102,2015,new
1110,73,66,0,2015,intermediate
1111,110,1,0,2015,new
1112,1,1,0,2015,new
1113,1,1,0,2015,new
1114,6,6,0,2015,new
1115,32504,21455,5,2015,new
1116,9,4,0,2015,new
1117,506,506,5,2015,new
1118,7,3,0,2015,new
1119,1,2,0,2015,new
1120,1,1,0,2015,new
1121,1377,296,1,2015,new
1122,57,62,0,2015,new
1123,5,5,0,2015,new
1124,14,6,0,2015,new
1125,78,27,2,2015,new
1126,220,169,0,2015,new
1127,1535,29,1,2015,new
1128,730,413,1,2015,new
1129,25,0,1,2015,new
1130,41,42,0,2015,new
1131,7781,7977,0,2015,new
1132,140,53,8,2015,new
1133,0,2,0,2015,new
1134,879,178,0,2015,intermediate
1135,1,2,0,2015,new
1136,27,28,0,2015,new
1137,29,8,0,2015,new
1138,7,4,0,2015,new
1139,27,14,0,2015,new
1140,25,1,0,2015,new
1141,3,3,0,2015,new
1142,1046,963,3,2015,new
1143,409,406,0,2015,new
1144,12,13,0,2015,new
1145,4,3,0,2015,new
1146,34,20,0,2015,new
1147,61,33,0,2015,new
1148,85676,56363,6,2015,new
1149,89,31,0,2015,new
1150,79418,73878,13,2015,intermediate
1151,1,1,0,2015,new
1152,27045,17233,0,2015,new
1153,43,4,0,2015,new
1154,277,39,0,2015,new
1155,3,2,0,2015,new
1156,17,10,0,2015,new
1157,17,0,1,2015,new
1158,397,398,0,2015,new
1159,10,3,0,2015,new
1160,613,396,6,2015,new
1161,1,1,0,2015,new
1162,6291,4275,0,2015,new
1163,1,1,0,2015,new
1164,12245,10068,17,2015,new
1165,10,6,0,2015,new
1166,244,777,11,2015,new
1167,50,54,0,2015,new
1168,487,150,2,2015,new
1169,445,24,0,2015,new
1170,2,2,0,2015,new
1171,44,1,0,2015,new
1172,240,3093,4,2015,new
1173,1609,1214,0,2015,new
1174,3,1,0,2015,new
1175,1,1,0,2015,new
1176,2,2,0,2015,new
1177,1807,550,3,2015,new
1178,2,2,0,2015,new
1179,12,24,0,2015,new
1180,108,12,0,2015,new
1181,1,1,0,2015,new
1182,11,10,0,2015,new
1183,1,1,0,2015,new
1184,1,1,0,2015,new
1185,3,2,0,2015,new
1186,1,1,0,2015,new
1187,21,0,0,2015,new
1188,1,1,0,2015,new
1189,39,2,0,2015,new
1190,35,14,1,2015,new
1191,13,13,0,2015,new
1192,1,1,0,2015,new
1193,29,22,0,2015,new
1194,8,1,0,2015,new
1195,133,133,0,2015,new
1196,5712,2389,0,2015,intermediate
1197,2,2,0,2015,new
1198,8237,3999,4,2015,new
1199,18,13,0,2015,new
1200,18706,3932,25,2015,new
1201,16,10,0,2015,new
1202,2597,1387,5,2015,new
1203,28,13,0,2015,new
1204,1,1,0,2015,new
1205,20,4,0,2015,new
1206,13,12,0,2015,new
1207,1325,1244,0,2015,new
1208,1,8,0,2015,new
1209,1,2,0,2015,new
1210,3569,1144,0,2015,new
1211,9,148,3,2015,new
1212,35,0,1,2015,new
1213,1,1,0,2015,new
1214,20,20,0,2015,new
1215,22,20,1,2015,new
1216,3,3,0,2015,new
1217,91,8,2,2015,new
1218,556,517,0,2015,new
1219,3,2,0,2015,new
1220,72,61,0,2015,new
1221,7,7,0,2015,new
1222,102,84,0,2015,new
1223,2021,4109,1,2015,new
1224,2107,2822,0,2015,new
1225,8,10,0,2015,new
1226,3,2,0,2015,new
1227,24,3,0,2015,new
1228,24,10,3,2015,new
1229,6,5,0,2015,new
1230,8,2,0,2015,new
1231,235,150,0,2015,new
1232,3,2,0,2015,new
1233,0,3,0,2015,new
1234,7,3,0,2015,intermediate
1235,2,2,0,2015,new
1236,1,1,0,2015,new
1237,111,38,1,2015,new
1238,1,1,0,2015,new
1239,6,1,0,2015,new
1240,2,2,0,2015,new
1241,76,50,0,2015,new
1242,261,180,0,2015,new
1243,30979,24266,1,2015,new
1244,559,309,6,2015,new
1245,897,357,1,2015,new
1246,29,29,0,2015,new
1247,6,2,0,2015,intermediate
1248,1,1,0,2015,new
1249,60,69,0,2015,new
1250,1,1,0,2015,new
1251,4352,2932,1,2015,new
1252,447,242,0,2015,new
1253,23,2,0,2015,new
1254,81,3,0,2015,new
1255,80,18,0,2015,new
1256,2,2,0,2015,new
1257,18,18,0,2015,new
1258,2,2,0,2015,new
1259,4,4,0,2015,new
1260,239,8,0,2015,new
1261,9,9,0,2015,new
1262,6,6,0,2015,new
1263,48,14,3,2015,new
1264,1,1,0,2015,new
1265,1,1,0,2015,intermediate
1266,2537,1703,3,2015,new
1267,1,1,0,2015,new
1268,3,0,0,2015,new
1269,1,1,0,2015,new
1270,16,15,0,2015,new
1271,63,0,0,2015,new
1272,29,51,0,2015,new
1273,513,44,9,2015,new
1274,29,27,0,2015,new
1275,4,4,0,2015,intermediate
1276,2,2,0,2015,new
1277,30,2,0,2015,new
1278,3,1,0,2015,new
1279,4,0,0,2015,new
1280,3,3,0,2015,new
1281,3,1,0,2015,new
1282,13,8,0,2015,new
1283,1,1,0,2015,new
1284,1,1,0,2015,new
1285,1,1,0,2015,new
1286,8,6,0,2015,intermediate
1287,34,2,0,2015,new
1288,4,4,0,2015,new
1289,3762,2437,0,2015,new
1290,170,52,0,2015,new
1291,72244,36280,5,2015,intermediate
1292,1,1,0,2015,new
1293,65,15,0,2015,intermediate
1294,5,5,0,2015,new
1295,1,1,0,2015,new
1296,12,6,0,2015,new
1297,4769,1570,0,2015,new
1298,40,8,0,2015,new
1299,6,5,0,2015,intermediate
1300,1,1,0,2015,new
1301,39,39,0,2015,new
1302,5,0,1,2015,new
1303,169,9,0,2015,new
1304,72,32,0,2015,new
1305,1760,384,1,2015,new
1306,9,11,0,2015,new
1307,1181,339,6,2015,new
1308,26,9,3,2015,new
1309,371,63,0,2015,new
1310,73,29,0,2015,new
1311,130,47,0,2015,intermediate
1312,19,0,0,2015,new
1313,1,1,0,2015,new
1314,308,121,0,2015,new
1315,513,232,0,2015,new
1316,76,50,1,2015,new
1317,42,19,0,2015,new
1318,163,27,8,2015,new
1319,5,5,2,2015,new
1320,25,28,0,2015,new
1321,1,1,0,2015,new
1322,8,11,0,2015,new
1323,1,1,0,2015,new
1324,18,19,0,2015,new
1325,59,0,0,2015,new
1326,4,0,0,2015,new
1327,1,1,0,2015,new
1328,26,26,0,2015,new
1329,1,1,0,2015,new
1330,1,1,0,2015,new
1331,1,1,0,2015,new
1332,31,0,0,2015,new
1333,468,11,0,2015,new
1334,17,3,0,2015,new
1335,496,315,1,2015,new
1336,66,0,1,2015,new
1337,354,96,0,2015,new
1338,6,102,0,2015,new
1339,4570,3332,0,2015,new
1340,46,0,1,2015,new
1341,59,63,0,2015,new
1342,712,79,0,2015,new
1343,6,6,0,2015,new
1344,35,0,0,2015,new
1345,1,1,0,2015,new
1346,25,24,0,2015,new
1347,2,2,0,2015,new
1348,28,9,2,2015,new
1349,1,1,0,2015,new
1350,35,5,4,2015,new
1351,35,8,0,2015,new
1352,261,108,0,2015,new
1353,53,46,0,2015,intermediate
1354,1,0,0,2015,new
1355,68,63,1,2015,new
1356,10,5,0,2015,new
1357,21,0,0,2015,new
1358,69,0,0,2015,new
1359,95,44,5,2015,new
1360,15,15,3,2015,new
1361,49,2,0,2015,new
1362,17,21,0,2015,new
1363,1792,1616,9,2015,new
1364,20,34,0,2015,new
1365,257,725,0,2015,intermediate
1366,15,13,0,2015,new
1367,5,1,0,2015,new
1368,9,7,0,2015,new
1369,206,102,0,2015,new
1370,238,100,0,2015,new
1371,54,97,0,2015,intermediate
1372,2,1,0,2015,new
1373,32,7,0,2015,new
1374,1,1,0,2015,new
1375,164,73,0,2015,new
1376,1,1,0,2015,new
1377,3,3,0,2015,new
1378,321,40,0,2015,new
1379,167,34,0,2015,new
1380,5,2,0,2015,new
1381,853,414,0,2015,new
1382,173,27,0,2015,new
1383,20,4,2,2015,new
1384,1,1,0,2015,new
1385,161,41,1,2015,new
1386,1,1,0,2015,new
1387,2258,911,1,2015,new
1388,11,0,0,2015,new
1389,75,3,0,2015,new
1390,2,2,0,2015,intermediate
1391,2009,757,0,2015,new
1392,16,15,0,2015,new
1393,1285,353,5,2015,intermediate
1394,2,2,0,2015,new
1395,2,2,0,2015,new
1396,1064,1090,1,2015,new
1397,39,39,0,2015,new
1398,38,0,2,2015,new
1399,281,143,0,2015,new
1400,90,20,0,2015,new
1401,0,17,0,2015,intermediate
1402,1,1,1,2015,new
1403,464,154,1,2015,new
1404,2,2,0,2015,new
1405,19602,17777,0,2015,new
1406,56,1,0,2015,new
1407,23,23,0,2015,new
1408,30,34,0,2015,new
1409,14,0,0,2015,new
1410,1,1,0,2015,new
1411,8,5,0,2015,new
1412,108,88,0,2015,new
1413,1,6,0,2015,new
1414,2,2,0,2015,new
1415,1,1,0,2015,new
1416,3573,2255,2,2015,intermediate
1417,32,0,0,2015,new
1418,41,30,0,2015,new
1419,29,9,2,2015,new
1420,2,2,0,2015,new
1421,3,3,0,2015,new
1422,2,2,0,2015,new
1423,2,2,0,2015,new
1424,3,3,0,2015,new
1425,30119,17076,0,2015,new
1426,1,1,0,2015,new
1427,27,0,0,2015,new
1428,599,226,0,2015,new
1429,145,30,1,2015,new
1430,26,24,0,2015,new
1431,1079,757,0,2015,new
1432,22879,9269,3,2015,intermediate
1433,20,17,0,2015,new
1434,45,31,0,2015,new
1435,2,2,0,2015,new
1436,40,1,0,2015,new
1437,6,3,0,2015,new
1438,558,227,0,2015,new
1439,116,130,0,2015,new
1440,2,2,0,2015,new
1441,4,1,0,2015,new
1442,13,1,0,2015,new
1443,40,40,0,2015,new
1444,13,10,0,2015,new
1445,16,0,0,2015,new
1446,1850,719,0,2015,new
1447,2,3,0,2015,new
1448,3,2,1,2015,new
1449,28,48,0,2015,new
1450,2783,121,0,2015,intermediate
1451,24,24,0,2015,new
1452,2,0,0,2015,new
1453,1,1,0,2015,new
1454,23,11,0,2015,new
1455,11,1,0,2015,new
1456,1,1,0,2015,new
1457,22,22,0,2015,new
1458,1,1,0,2015,new
1459,1,1,0,2015,new
1460,18,3,0,2015,new
1461,102,92,0,2015,new
1462,361,77,0,2015,new
1463,340,275,0,2015,new
1464,1,1,0,2015,new
1465,2,2,0,2015,new
1466,99,63,0,2015,new
1467,2,2,0,2015,new
1468,3,3,0,2015,new
1469,1,1,0,2015,new
1470,1,1,0,2015,new
1471,16,1,0,2015,new
1472,1,1,0,2015,new
1473,12,12,0,2015,new
1474,1,1,0,2015,new
1475,272,42,0,2015,new
1476,1,1,0,2015,new
1477,255,243,0,2015,new
1478,9,8,0,2015,new
1479,46301,40338,27,2015,intermediate
1480,48,6,0,2015,new
1481,276,269,2,2015,new
1482,2190,230,0,2015,new
1483,170,135,1,2015,new
1484,3,3,0,2015,new
1485,3,3,0,2015,new
1486,11,16,0,2015,new
1487,411,426,3,2015,new
1488,23,15,0,2015,new
1489,53,22,0,2015,new
1490,13,8,0,2015,new
1491,2962,3038,0,2015,intermediate
1492,191,63,0,2015,new
1493,1,1,0,2015,new
1494,305,95,1,2015,new
1495,1698,808,0,2015,new
1496,1,3,0,2015,new
1497,1,1,0,2015,new
1498,1,1,0,2015,new
1499,2,2,0,2015,new
1500,7,0,0,2015,new
1501,3,12,0,2015,new
1502,91,5,2,2015,new
1503,997,490,0,2015,new
1504,1,1,0,2015,new
1505,8,8,1,2015,new
1506,39,1,0,2015,new
1507,4,4,0,2015,new
1508,488,8,0,2015,intermediate
1509,1421,1342,0,2015,new
1510,0,3,0,2015,new
1511,18,1,0,2015,new
1512,37,10,6,2015,new
1513,1,1,0,2015,new
1514,16,8,0,2015,new
1515,1,1,0,2015,new
1516,4,2,0,2015,new
1517,25,25,0,2015,new
1518,4,4,0,2015,new
1519,1,1,0,2015,new
1520,1,1,0,2015,new
1521,1,0,0,2015,new
1522,3,3,0,2015,new
1523,912,54,26,2015,new
1524,18,0,0,2015,new
1525,8,8,0,2015,new
1526,81,16,0,2015,new
1527,28375,33798,2,2015,new
1528,1,1,0,2015,new
1529,1,1,0,2015,new
1530,2,2,0,2015,new
1531,21,16,0,2015,new
1532,1,1,0,2015,new
1533,4,4,0,2015,new
1534,36,33,0,2015,new
1535,135,45,0,2015,new
1536,1,1,0,2015,new
1537,30,30,0,2015,new
1538,1,1,0,2015,new
1539,3,0,0,2015,new
1540,17,2,0,2015,new
1541,5,5,0,2015,new
1542,1,1,0,2015,new
1543,92,2,0,2015,new
1544,59,26,0,2015,intermediate
1545,741,169,4,2015,new
1546,2,2,0,2015,new
1547,1,1,0,2015,new
1548,69,27,6,2015,new
1549,27,2,2,2015,new
1550,96,20,0,2015,new
1551,83,30,0,2015,new
1552,145,4,0,2015,new
1553,1,1,0,2015,new
1554,16,1,0,2015,new
1555,3,3,0,2015,new
1556,3,3,0,2015,new
1557,103,61,0,2015,new
1558,2,2,0,2015,new
1559,1,2,0,2015,new
1560,59,43,0,2015,new
1561,1,1,0,2015,new
1562,115,91,0,2015,new
1563,3,3,0,2015,new
1564,2,2,0,2015,new
1565,35,2,0,2015,new
1566,6,16,0,2015,new
1567,1,1,0,2015,new
1568,3784,3266,0,2015,new
1569,9,2,0,2015,new
1570,1,1,0,2015,new
1571,1228,1164,0,2015,new
1572,2059,899,0,2015,new
1573,22,1,0,2015,new
1574,561,227,1,2015,new
1575,62,13,5,2015,new
1576,124828,90588,10,2015,new
1577,4,4,0,2015,new
1578,242,248,0,2015,new
1579,89,89,0,2015,new
1580,93,69,0,2015,new
1581,20,20,0,2015,intermediate
1582,67450,52586,25,2015,new
1583,242,8,0,2015,new
1584,243,124,0,2015,new
1585,13,1,0,2015,new
1586,1,1,0,2015,intermediate
1587,1,0,0,2015,new
1588,1,1,0,2015,new
1589,4,3,0,2015,new
1590,12,12,0,2015,new
1591,16,16,0,2015,new
1592,25499,23528,0,2015,new
1593,1,1,0,2015,new
1594,1377,591,0,2015,new
1595,136,97,0,2015,new
1596,54,29,0,2015,new
1597,47,100,0,2015,new
1598,1,1,0,2015,new
1599,225,6,2,2015,new
1600,2,2,0,2015,new
1601,2,2,0,2015,new
1602,4,0,0,2015,new
1603,131,34,2,2015,new
1604,2,2,0,2015,new
1605,1,4,0,2015,new
1606,120,12,0,2015,new
1607,1,2,0,2015,new
1608,1,0,0,2015,new
1609,1,1,0,2015,new
1610,496,213,0,2015,new
1611,18,18,0,2015,new
1612,1,1,0,2015,new
1613,1,1,0,2015,new
1614,4,4,0,2015,new
1615,0,5,0,2015,new
1616,1,1,0,2015,new
1617,9,1,1,2015,new
1618,50,50,0,2015,new
1619,338,292,0,2015,new
1620,1,1,0,2015,new
1621,215,0,1,2015,new
1622,270727,324804,62,2015,new
1623,61,1,0,2015,new
1624,10,10,0,2015,new
1625,27,15,0,2015,new
1626,917,185,0,2015,new
1627,810,98,0,2015,new
1628,1055,623,0,2015,new
1629,19,3,1,2015,intermediate
1630,282,268,0,2015,new
1631,4716,4398,0,2015,new
1632,3,3,0,2015,new
1633,143,71,0,2015,new
1634,1843,1049,0,2015,intermediate
1635,4,0,0,2015,new
1636,115,40,0,2015,new
1637,1,1,0,2015,new
1638,31,1,1,2015,new
1639,2,2,0,2015,new
1640,19,36,0,2015,new
1641,2,2,0,2015,new
1642,1,0,0,2015,new
1643,1,1,0,2015,new
1644,12,0,0,2015,new
1645,33,5,2,2015,new
1646,1,1,0,2015,intermediate
1647,1,1,1,2015,new
1648,8,5,1,2015,new
1649,5,5,0,2015,new
1650,26,34,0,2015,new
1651,45,37,0,2015,new
1652,24,21,0,2015,new
1653,3,3,0,2015,new
1654,4,4,0,2015,new
1655,51,21,0,2015,new
1656,316,291,0,2015,new
1657,3,3,0,2015,new
1658,8,8,0,2015,new
1659,3,0,0,2015,new
1660,17,16,0,2015,new
1661,1,1,0,2015,new
1662,1,1,0,2015,new
1663,3,5,0,2015,new
1664,35,18,1,2015,new
1665,1,1,0,2015,new
1666,38,23,0,2015,new
1667,20,4,0,2015,new
1668,2,2,0,2015,new
1669,4909,3498,4,2015,new
1670,2,2,0,2015,new
1671,4322,4036,1,2015,new
1672,1,1,0,2015,new
1673,1600,1588,0,2015,new
1674,5,4,0,2015,new
1675,122,193,0,2015,new
1676,11,3,0,2015,new
1677,14,5,0,2015,new
1678,458,182,2,2015,new
1679,1,1,0,2015,new
1680,8,8,0,2015,new
1681,1,1,0,2015,new
1682,2,0,1,2015,new
1683,9,12,0,2015,new
1684,6,6,0,2015,new
1685,10,12,0,2015,new
1686,11,2,0,2015,new
1687,2,3,0,2015,new
1688,2,4,0,2015,new
1689,31,26,0,2015,intermediate
1690,7,1,0,2015,new
1691,160,54,1,2015,new
1692,56,0,0,2015,new
1693,553,189,0,2015,new
1694,2,2,0,2015,new
1695,201,141,0,2015,new
1696,5,5,0,2015,new
1697,1,1,0,2015,new
1698,71,20,0,2015,intermediate
1699,1,1,0,2015,new
1700,6,4,0,2015,new
1701,1,1,0,2015,new
1702,25,1,0,2015,new
1703,57,0,0,2015,new
1704,21,18,0,2015,new
1705,10,0,1,2015,new
1706,15,24,0,2015,new
1707,9,8,0,2015,new
1708,2,2,0,2015,new
1709,4,0,0,2015,new
1710,6,2,0,2015,new
1711,15,1,0,2016,new
1712,23,7,0,2016,new
1713,4,5,0,2016,new
1714,1,1,0,2016,new
1715,237,15,0,2016,new
1716,38,4,0,2016,new
1717,1,0,0,2016,intermediate
1718,6,7,1,2016,new
1719,39,10,3,2016,new
1720,1,1,0,2016,new
1721,26,8,3,2016,new
1722,1395,1582,0,2016,new
1723,154,27,0,2016,new
1724,185,38,0,2016,new
1725,46,5,0,2016,new
1726,47716,39945,0,2016,new
1727,1,1,0,2016,new
1728,139,59,0,2016,new
1729,3,0,0,2016,new
1730,22236,9786,1,2016,intermediate
1731,13985,99129,3,2016,advanced
1732,74,5,0,2016,new
1733,649,708,0,2016,new
1734,5,3,0,2016,new
1735,416,277,2,2016,new
1736,663,325,27,2016,new
1737,1,1,0,2016,new
1738,1067,743,0,2016,new
1739,8,8,0,2016,new
1740,1,1,0,2016,new
1741,103,4,0,2016,new
1742,2151,880,2,2016,new
1743,28,2,0,2016,new
1744,49,0,0,2016,new
1745,4,4,1,2016,new
1746,62,1,0,2016,new
1747,2,2,0,2016,new
1748,12,3,0,2016,intermediate
1749,50,3,0,2016,new
1750,4,2,0,2016,new
1751,17,8,0,2016,new
1752,11,5,0,2016,new
1753,100,2,2,2016,new
1754,26,8,0,2016,new
1755,101,14,2,2016,new
1756,2,2,0,2016,new
1757,20,0,0,2016,intermediate
1758,82,33,6,2016,new
1759,8,3,2,2016,new
1760,11,5,2,2016,new
1761,3,3,0,2016,new
1762,188,14,1,2016,new
1763,319,58,0,2016,new
1764,1176,602,0,2016,intermediate
1765,16,6,1,2016,new
1766,25,5,0,2016,new
1767,1,1,0,2016,new
1768,511,511,0,2016,new
1769,2332,1011,2,2016,new
1770,31,40,0,2016,new
1771,89,85,0,2016,new
1772,3085,2942,6,2016,new
1773,404,161,5,2016,new
1774,316,2,0,2016,new
1775,10216,5916,6,2016,intermediate
1776,40,35,0,2016,new
1777,1,1,0,2016,new
1778,67,39,3,2016,new
1779,28,42,1,2016,new
1780,1,1,0,2016,new
1781,77,2,0,2016,new
1782,95,30,4,2016,new
1783,179,0,0,2016,new
1784,5,6,0,2016,new
1785,51,10,0,2016,new
1786,1,1,0,2016,new
1787,79,1,1,2016,new
1788,21,0,0,2016,new
1789,195,30,1,2016,new
1790,208,105,0,2016,new
1791,1,1,0,2016,new
1792,4,1,0,2016,new
1793,3,2,0,2016,new
1794,6,0,0,2016,new
1795,10,1,0,2016,new
1796,114,87,0,2016,new
1797,6,3,0,2016,new
1798,129,17,7,2016,new
1799,41,2,1,2016,new
1800,37,19,6,2016,new
1801,10,6,2,2016,new
1802,131,59,3,2016,new
1803,14,9,0,2016,new
1804,2155,1890,0,2016,new
1805,31,22,1,2016,new
1806,26,7,1,2016,new
1807,188,127,0,2016,new
1808,2,2,0,2016,new
1809,16,22,0,2016,intermediate
1810,91,91,0,2016,new
1811,8390,5834,0,2016,intermediate
1812,11280,10280,1,2016,new
1813,1029,803,0,2016,new
1814,505,173,0,2016,new
1815,65,15,2,2016,new
1816,3,3,0,2016,new
1817,4,4,0,2016,new
1818,641,55,0,2016,new
1819,3246,269,0,2016,new
1820,5,5,0,2016,new
1821,2,1,0,2016,new
1822,1,1,0,2016,new
1823,23,20,0,2016,new
1824,7,4,0,2016,new
1825,7,7,0,2016,new
1826,540,26,3,2016,new
1827,20,6,0,2016,new
1828,5,5,0,2016,new
1829,5,5,0,2016,new
1830,17,0,0,2016,new
1831,4,6,0,2016,new
1832,446,443,1,2016,new
1833,1159,1091,5,2016,new
1834,2032,553,0,2016,new
1835,247,87,0,2016,new
1836,651,112,0,2016,new
1837,85,9,0,2016,new
1838,60,20,4,2016,new
1839,0,2,0,2016,new
1840,59,30,3,2016,new
1841,11,2,2,2016,new
1842,18,7,6,2016,new
1843,36,10,4,2016,new
1844,954,385,0,2016,new
1845,8,8,0,2016,intermediate
1846,268,23,0,2016,new
1847,57,1,2,2016,new
1848,10,6,1,2016,new
1849,1,0,0,2016,new
1850,5,3,0,2016,new
1851,65826,47494,36,2016,intermediate
1852,1015,678,0,2016,intermediate
1853,356,184,0,2016,new
1854,14,1,0,2016,new
1855,667,302,0,2016,intermediate
1856,1,3,0,2016,new
1857,2,2,0,2016,new
1858,3607,2661,12,2016,new
1859,45,46,0,2016,new
1860,1127,935,0,2016,new
1861,170,195,0,2016,new
1862,7,3,0,2016,new
1863,49,23,0,2016,new
1864,4,1,0,2016,intermediate
1865,8,13,1,2016,new
1866,2,2,0,2016,new
1867,80,12,0,2016,new
1868,1645,1194,0,2016,new
1869,11,0,0,2016,new
1870,23,1,1,2016,new
1871,7,7,0,2016,new
1872,31,11,0,2016,new
1873,123,45,0,2016,intermediate
1874,1,1,0,2016,new
1875,1,1,0,2016,new
1876,122,7,0,2016,new
1877,6,2,0,2016,new
1878,2,2,0,2016,new
1879,62,15,0,2016,new
1880,111,41,4,2016,new
1881,103,25,2,2016,new
1882,34,16,2,2016,new
1883,385,348,0,2016,new
1884,13,5,2,2016,new
1885,82,24,0,2016,new
1886,1,2,0,2016,new
1887,45,15,0,2016,new
1888,1,1,0,2016,new
1889,156,11,0,2016,new
1890,1,1,0,2016,new
1891,11,9,0,2016,new
1892,25,17,0,2016,new
1893,3,0,0,2016,new
1894,2637,1063,20,2016,new
1895,1,1,0,2016,intermediate
1896,3536,2662,0,2016,new
1897,50,15,0,2016,intermediate
1898,99,24,0,2016,new
1899,14,0,0,2016,new
1900,8,8,0,2016,new
1901,3829,3269,0,2016,new
1902,25,27,0,2016,new
1903,65,38,4,2016,new
1904,1778,996,0,2016,new
1905,1,1,0,2016,new
1906,4,4,1,2016,new
1907,1,4,0,2016,new
1908,419,39,6,2016,new
1909,13,5,0,2016,new
1910,88,0,0,2016,new
1911,2,2,0,2016,new
1912,396,42,0,2016,new
1913,1,1,0,2016,new
1914,24567,13007,2,2016,new
1915,2,2,0,2016,new
1916,1,1,0,2016,new
1917,1,1,0,2016,new
1918,6,6,0,2016,intermediate
1919,22330,16232,0,2016,new
1920,2071,1307,0,2016,new
1921,175,66,7,2016,new
1922,29,19,3,2016,new
1923,16,10,2,2016,new
1924,1084,369,11,2016,new
1925,10,4,1,2016,new
1926,26,7,0,2016,intermediate
1927,52,30,0,2016,new
1928,4,6,1,2016,new
1929,12,2,0,2016,new
1930,18,8,0,2016,new
1931,18,1,0,2016,new
1932,6698,3227,24,2016,new
1933,6711,5403,1,2016,intermediate
1934,49,35,0,2016,new
1935,206,18,0,2016,new
1936,110,15,0,2016,new
1937,10,3,0,2016,new
1938,55,28,1,2016,advanced
1939,1,1,0,2016,new
1940,3,7,0,2016,new
1941,211618,180250,1,2016,intermediate
1942,3,1,0,2016,new
1943,8458,7755,0,2016,new
1944,7,3,0,2016,new
1945,8,9,0,2016,new
1946,981,1254,0,2016,intermediate
1947,12,5,0,2016,new
1948,2,2,0,2016,new
1949,26,8,0,2016,new
1950,90,10,0,2016,new
1951,223,12,0,2016,new
1952,15,9,0,2016,intermediate
1953,56,7,0,2016,new
1954,1,1,0,2016,new
1955,7,6,0,2016,new
1956,11,0,0,2016,new
1957,1,1,0,2016,new
1958,30,1,0,2016,new
1959,1,1,0,2016,new
1960,136,40,12,2016,new
1961,69,27,4,2016,new
1962,14,2,1,2016,new
1963,713,204,3,2016,new
1964,14,1,0,2016,intermediate
1965,9,54,1,2016,new
1966,180,66,0,2016,new
1967,1,1,0,2016,new
1968,54,38,0,2016,new
1969,9,14,0,2016,intermediate
1970,3,3,0,2016,new
1971,43,24,0,2016,new
1972,27,11,0,2016,new
1973,24,49,0,2016,intermediate
1974,958,869,0,2016,intermediate
1975,9,0,0,2016,new
1976,179,121,0,2016,new
1977,108,153,0,2016,new
1978,8424,5532,0,2016,new
1979,23,13,0,2016,new
1980,20,20,0,2016,new
1981,128,8,0,2016,new
1982,47,55,0,2016,new
1983,4,4,0,2016,new
1984,58,9,0,2016,new
1985,59,17,0,2016,new
1986,60,47,0,2016,new
1987,579,315,0,2016,new
1988,4,4,0,2016,new
1989,36,3,1,2016,new
1990,3584,2557,0,2016,new
1991,176,22,0,2016,new
1992,2,0,0,2016,new
1993,3,3,0,2016,new
1994,83,2,0,2016,new
1995,11,1,0,2016,new
1996,58,31,0,2016,new
1997,1013,863,0,2016,new
1998,14,3,0,2016,new
1999,4,0,0,2016,new
2000,1,1,0,2016,new
2001,10,4,0,2016,new
2002,24,7,2,2016,new
2003,16,6,1,2016,new
2004,8430,11191,0,2016,new
2005,2,2,0,2016,new
2006,1,1,0,2016,new
2007,49,1,0,2016,new
2008,71,60,0,2016,new
2009,3,1,0,2016,new
2010,1,1,0,2016,new
2011,185,184,0,2016,new
2012,3,3,0,2016,new
2013,490,400,5,2016,new
2014,188,26,4,2016,new
