to_Issue_number,Label,PR_number,Created_at,additions
28822,NULL,28938,2015-10-16T00:53:37Z,215
28944,NULL,28948,2015-10-16T00:53:37Z,9
28940,NULL,28960,2015-10-16T00:53:37Z,44
28958,NULL,28963,2015-10-16T00:53:37Z,1
28898,NULL,28991,2015-10-16T00:53:37Z,485
17336,A-dst;I-ICE,28993,2015-10-16T01:55:42Z,2
28983,NULL,29001,2015-10-16T10:22:40Z,106
28983,NULL,29001,2015-10-16T11:34:07Z,2
28995,NULL,29003,2015-10-16T12:28:09Z,603
22814,A-macros;I-nominated,29004,2015-10-16T14:21:23Z,1
28999,NULL,29006,2015-10-16T14:21:23Z,114
28676,A-windows,29012,2015-10-16T20:51:32Z,23
28842,NULL,29013,2015-10-16T21:54:56Z,5
28997,NULL,29026,2015-10-16T21:54:56Z,7
29007,NULL,29026,2015-10-16T22:50:10Z,2
28988,NULL,29026,2015-10-16T22:50:10Z,1
29015,NULL,29026,2015-10-16T22:50:10Z,2
28989,NULL,29026,2015-10-16T22:50:10Z,120
28906,NULL,29026,2015-10-16T22:50:10Z,12
28988,NULL,29026,2015-10-16T22:50:10Z,14
28989,NULL,29026,2015-10-16T22:50:10Z,5
28990,NULL,29026,2015-10-17T01:33:07Z,309
28968,E-easy;E-mentor,29031,2015-10-17T09:26:00Z,1
28968,E-easy;E-mentor,29031,2015-10-18T04:00:12Z,10
29027,NULL,29039,2015-10-18T09:25:07Z,13
29004,NULL,29039,2015-10-18T09:25:07Z,689
29029,NULL,29039,2015-10-18T12:47:12Z,1
29032,NULL,29039,2015-10-18T14:42:04Z,11
29013,NULL,29039,2015-10-18T16:16:01Z,5
29035,NULL,29039,2015-10-18T23:09:27Z,17
28991,NULL,29039,2015-10-18T23:09:27Z,63
29024,NULL,29039,2015-10-19T00:08:42Z,83
29028,NULL,29039,2015-10-19T04:03:09Z,21
29006,NULL,29039,2015-10-19T04:56:26Z,3
29016,NULL,29039,2015-10-19T15:13:39Z,27
29042,NULL,29050,2015-10-19T15:13:39Z,3
29063,NULL,29066,2015-10-19T15:13:39Z,60
29063,NULL,29066,2015-10-19T15:13:39Z,9
29054,NULL,29069,2015-10-19T15:13:39Z,121
29058,NULL,29069,2015-10-19T21:14:09Z,243
29059,NULL,29069,2015-10-19T21:14:09Z,17
29060,NULL,29069,2015-10-19T21:14:09Z,95
29022,NULL,29069,2015-10-19T21:14:09Z,204
29062,NULL,29069,2015-10-19T21:14:09Z,29
29047,NULL,29069,2015-10-19T21:14:09Z,1
29066,NULL,29069,2015-10-20T03:52:45Z,4
28906,NULL,29069,2015-10-20T03:52:45Z,1
29047,NULL,29070,2015-10-20T03:52:45Z,1
29066,NULL,29070,2015-10-20T03:52:45Z,0
29068,NULL,29070,2015-10-20T03:52:45Z,93
28906,NULL,29070,2015-10-20T12:56:37Z,8
29058,NULL,29070,2015-10-20T13:43:48Z,597
29059,NULL,29070,2015-10-20T13:43:48Z,33
29060,NULL,29070,2015-10-20T13:43:48Z,80
29022,NULL,29070,2015-10-20T13:43:48Z,54
29062,NULL,29070,2015-10-20T14:20:23Z,44
29071,NULL,29072,2015-10-20T18:35:57Z,221
28711,A-build,29079,2015-10-20T21:58:39Z,48
29077,NULL,29080,2015-10-21T04:24:08Z,22
29014,NULL,29083,2015-10-21T11:19:23Z,207
29034,NULL,29083,2015-10-21T12:59:02Z,2
29080,NULL,29090,2015-10-21T17:19:26Z,6
29085,NULL,29090,2015-10-21T20:23:52Z,335
29086,NULL,29090,2015-10-21T21:35:33Z,122
29033,NULL,29090,2015-10-21T22:52:15Z,99
29079,NULL,29090,2015-10-21T22:52:15Z,112
29020,NULL,29090,2015-10-21T22:52:15Z,182
29081,A-docs,29090,2015-10-21T22:52:15Z,35
29073,NULL,29091,2015-10-21T22:52:15Z,2
27783,B-unstable;T-libs,29098,2015-10-21T23:56:32Z,1
19668,A-lint;E-easy,29099,2015-10-22T01:40:21Z,3
19668,A-lint;E-easy,29100,2015-10-22T01:40:21Z,98
28816,NULL,29102,2015-10-22T02:33:51Z,69
28750,NULL,29102,2015-10-22T08:57:36Z,24
19668,A-lint;E-easy,29109,2015-10-22T13:13:01Z,14
29037,NULL,29110,2015-10-22T13:13:01Z,2
29106,NULL,29110,2015-10-22T13:13:01Z,34
29050,NULL,29112,2015-10-22T13:13:01Z,13
28560,NULL,29112,2015-10-22T13:13:01Z,9
28486,beta-nominated;relnotes;T-lang,29112,2015-10-22T13:13:01Z,180
28779,relnotes,29112,2015-10-22T13:13:01Z,37
28626,NULL,29112,2015-10-22T13:13:01Z,12
28131,NULL,29112,2015-10-22T13:13:01Z,1
28681,NULL,29112,2015-10-22T16:43:25Z,5
28486,beta-nominated;relnotes;T-lang,29112,2015-10-22T16:43:25Z,1
28486,beta-nominated;relnotes;T-lang,29112,2015-10-22T16:43:25Z,2
27105,A-typesystem,29114,2015-10-22T16:43:25Z,4
29054,NULL,29117,2015-10-22T16:43:25Z,172
29122,NULL,29134,2015-10-22T16:43:25Z,2
25237,NULL,29139,2015-10-22T16:43:25Z,8
25237,NULL,29139,2015-10-22T18:48:20Z,26
28044,NULL,29139,2015-10-22T22:34:44Z,26
29120,NULL,29141,2015-10-22T22:44:06Z,7
28947,A-debuginfo,29144,2015-10-23T00:16:52Z,195
29145,NULL,29148,2015-10-23T16:41:33Z,4
13054,NULL,29152,2015-10-23T16:41:33Z,400
18969,NULL,29152,2015-10-23T16:41:33Z,1268
29128,NULL,29153,2015-10-23T16:41:33Z,252
29150,NULL,29155,2015-10-23T16:41:33Z,40
28500,NULL,29158,2015-10-23T16:41:33Z,35
29165,NULL,29167,2015-10-23T16:41:33Z,2
29132,NULL,29167,2015-10-23T16:41:33Z,20
29151,NULL,29167,2015-10-23T16:41:33Z,556
29125,NULL,29167,2015-10-23T16:41:33Z,4
29027,NULL,29167,2015-10-23T16:41:33Z,7
29125,NULL,29172,2015-10-23T16:41:33Z,4
29027,NULL,29172,2015-10-23T16:41:33Z,13
29168,NULL,29172,2015-10-23T16:41:33Z,5
29165,NULL,29172,2015-10-23T16:41:33Z,16
29132,NULL,29172,2015-10-23T16:41:33Z,4
29168,NULL,29172,2015-10-23T16:41:33Z,11
29169,NULL,29172,2015-10-23T21:24:03Z,26
29162,NULL,29178,2015-10-23T21:57:02Z,8
29175,NULL,29178,2015-10-24T00:16:13Z,2
29176,NULL,29178,2015-10-24T01:32:20Z,16
29151,NULL,29178,2015-10-24T01:37:09Z,1
29158,NULL,29178,2015-10-24T01:37:09Z,6
29166,NULL,29186,2015-10-24T21:33:08Z,2426
29158,NULL,29187,2015-10-24T21:33:08Z,91
29162,NULL,29187,2015-10-25T02:51:54Z,1
29175,NULL,29187,2015-10-25T15:38:34Z,1
29176,NULL,29187,2015-10-25T17:24:42Z,0
29048,A-lifetimes;I-nominated;regression-from-stable-to-nightly;T-compiler;T-lang,29188,2015-10-25T17:31:33Z,202
29183,NULL,29190,2015-10-25T20:24:09Z,0
29085,NULL,29192,2015-10-25T20:24:09Z,20
28304,NULL,29196,2015-10-25T21:48:32Z,11
29203,NULL,29204,2015-10-26T03:55:55Z,2
28936,NULL,29206,2015-10-26T16:18:27Z,2
29181,NULL,29210,2015-10-26T16:30:14Z,93
29196,NULL,29214,2015-10-26T16:33:51Z,8
28157,A-parser,29215,2015-10-26T18:19:10Z,1
29045,NULL,29218,2015-10-26T18:19:10Z,2
29213,NULL,29218,2015-10-26T19:59:11Z,7
29193,NULL,29218,2015-10-27T07:41:58Z,4
29180,NULL,29218,2015-10-27T10:25:15Z,6
29214,NULL,29218,2015-10-27T12:13:56Z,29
28921,NULL,29220,2015-10-27T17:09:28Z,5
28779,relnotes,29222,2015-10-27T18:04:18Z,194
29220,NULL,29222,2015-10-27T21:05:30Z,158
29219,NULL,29224,2015-10-27T21:19:07Z,2
28260,A-build,29229,2015-10-28T12:53:27Z,1
29224,NULL,29232,2015-10-28T20:23:33Z,2
29170,NULL,29232,2015-10-28T21:40:51Z,139
29207,NULL,29232,2015-10-29T00:13:17Z,10
29018,NULL,29232,2015-10-29T00:13:17Z,15
29151,NULL,29232,2015-10-29T00:27:36Z,33
29213,NULL,29232,2015-10-29T00:27:36Z,33
29193,NULL,29232,2015-10-29T00:27:36Z,9
29230,NULL,29232,2015-10-29T00:27:36Z,4
29180,NULL,29232,2015-10-29T00:27:36Z,35
29213,NULL,29236,2015-10-29T00:27:36Z,4
29193,NULL,29236,2015-10-29T02:35:16Z,0
29230,NULL,29236,2015-10-29T02:43:50Z,18
29180,NULL,29236,2015-10-29T18:29:54Z,19
29224,NULL,29236,2015-10-29T21:30:27Z,4
29170,NULL,29236,2015-10-30T15:27:18Z,31
29207,NULL,29236,2015-10-31T16:43:12Z,9
29228,A-linkage;A-plugin,29237,2015-10-31T23:16:44Z,75
15307,NULL,29240,2015-11-01T19:45:34Z,155
28871,NULL,29241,2015-11-01T22:56:11Z,149
29184,NULL,29243,2015-11-01T23:05:48Z,5
27781,B-unstable;E-easy;T-libs,29254,2015-11-03T10:06:54Z,6
27793,B-unstable;T-libs,29254,2015-11-03T12:24:37Z,155
27734,B-unstable;T-libs,29254,2015-11-03T16:24:03Z,3
27790,B-unstable;E-easy;T-libs,29254,2015-11-03T16:24:03Z,20
27742,B-unstable;T-libs,29254,2015-11-03T16:24:03Z,230
27737,B-unstable;T-libs,29254,2015-11-03T18:05:21Z,1
27743,B-unstable;T-libs,29254,2015-11-03T19:11:58Z,3
27725,A-io;B-unstable;T-libs,29254,2015-11-04T06:49:27Z,13
27726,B-unstable;T-libs,29254,2015-11-04T09:19:47Z,611
27772,B-unstable;T-libs,29254,2015-11-04T09:20:06Z,2
27788,B-unstable;T-libs,29254,2015-11-04T09:20:06Z,6
28147,B-unstable;T-libs,29254,2015-11-04T09:20:06Z,8
27706,A-io;B-unstable;T-libs,29254,2015-11-04T09:20:06Z,264
27796,A-io;B-unstable;E-easy;T-libs,29254,2015-11-04T09:20:06Z,1
27774,B-unstable;E-easy;T-libs,29254,2015-11-04T09:34:58Z,29
27777,B-unstable;T-libs,29254,2015-11-04T11:44:18Z,52
27810,B-unstable;E-easy;T-libs,29254,2015-11-04T12:54:51Z,47
26056,NULL,29259,2015-11-04T20:46:08Z,63
29248,NULL,29260,2015-11-04T22:35:51Z,1
22403,NULL,29261,2015-11-05T08:32:50Z,7
29241,NULL,29262,2015-11-05T08:32:50Z,0
15307,NULL,29264,2015-11-05T08:32:50Z,38
29240,NULL,29264,2015-11-05T08:32:50Z,2
26095,NULL,29284,2015-11-05T08:32:50Z,1
27895,I-ICE,29284,2015-11-05T08:32:50Z,17
29083,NULL,29291,2015-11-05T08:32:50Z,1
28816,NULL,29303,2015-11-05T08:32:50Z,409
29298,NULL,29305,2015-11-05T11:43:03Z,203
29208,NULL,29306,2015-11-05T11:43:03Z,17
29308,NULL,29310,2015-11-05T11:43:03Z,21
28963,NULL,29310,2015-11-05T11:43:03Z,374
21410,NULL,29312,2015-11-05T11:43:03Z,2
29288,NULL,29316,2015-11-05T11:43:03Z,23
28504,NULL,29325,2015-11-05T11:43:03Z,1410
28835,NULL,29326,2015-11-05T11:43:03Z,2
24114,NULL,29327,2015-11-05T13:04:26Z,328
28692,A-lang,29383,2015-11-05T13:33:20Z,23
28992,NULL,29383,2015-11-05T13:33:20Z,45
24876,I-ICE,29385,2015-11-05T13:40:53Z,33
29307,NULL,29396,2015-11-05T14:57:56Z,669
28614,A-build,29397,2015-11-05T15:46:43Z,1
29314,NULL,29398,2015-11-05T15:56:21Z,2
28981,A-diagnostics,29404,2015-11-05T16:29:55Z,167
28981,A-diagnostics,29404,2015-11-05T17:47:37Z,7
29401,NULL,29405,2015-11-05T21:25:57Z,21
19001,A-llvm;I-ICE,29409,2015-11-05T21:28:50Z,17
29324,NULL,29412,2015-11-05T21:28:50Z,247
29030,NULL,29425,2015-11-05T21:28:50Z,9
29431,NULL,29435,2015-11-05T21:28:50Z,3
21775,NULL,29439,2015-11-05T21:28:50Z,3
29403,NULL,29443,2015-11-05T21:28:50Z,17
29415,NULL,29443,2015-11-05T21:28:50Z,1
29264,NULL,29444,2015-11-05T21:43:00Z,2
29435,NULL,29444,2015-11-06T00:44:42Z,651
29438,NULL,29444,2015-11-06T16:42:57Z,2
29417,NULL,29444,2015-11-07T01:14:46Z,247
29437,NULL,29444,2015-11-07T01:14:46Z,3
29405,NULL,29444,2015-11-07T01:14:46Z,13
21507,NULL,29447,2015-11-07T01:14:46Z,11
21507,NULL,29448,2015-11-07T01:14:46Z,132
29008,NULL,29456,2015-11-07T07:46:34Z,1
20526,NULL,29463,2015-11-07T17:32:01Z,25
27204,I-needs-decision;T-libs,29475,2015-11-07T18:11:02Z,92
27204,I-needs-decision;T-libs,29475,2015-11-08T01:52:27Z,178
29488,NULL,29491,2015-11-08T16:33:17Z,69
29268,NULL,29495,2015-11-08T16:33:17Z,94
29506,NULL,29507,2015-11-08T18:40:56Z,181
23217,NULL,29513,2015-11-09T15:51:09Z,29
26220,NULL,29514,2015-11-09T17:13:04Z,2
29136,NULL,29536,2015-11-09T17:18:47Z,5
24954,NULL,29537,2015-11-09T18:37:39Z,323
16383,NULL,29543,2015-11-10T00:46:49Z,2
29382,NULL,29543,2015-11-10T01:49:09Z,29
13366,A-inline-assembly;I-wrong,29543,2015-11-10T03:20:35Z,1
29492,NULL,29545,2015-11-10T03:27:06Z,327
29522,A-resolve;I-wrong,29547,2015-11-10T03:27:06Z,65
29540,NULL,29565,2015-11-10T03:27:06Z,256
24591,NULL,29568,2015-11-10T03:27:06Z,53
29528,NULL,29569,2015-11-10T03:27:06Z,40
29200,NULL,29569,2015-11-10T03:27:06Z,2
29567,NULL,29569,2015-11-10T03:27:06Z,48
29537,NULL,29569,2015-11-10T04:01:13Z,142
29539,NULL,29569,2015-11-10T15:32:21Z,25
29322,NULL,29571,2015-11-10T15:51:49Z,4061
27322,A-libs,29579,2015-11-10T15:51:49Z,230
24096,NULL,29581,2015-11-10T15:51:49Z,1
29227,NULL,29588,2015-11-10T15:51:49Z,480
29188,NULL,29592,2015-11-10T15:51:49Z,158
29537,NULL,29607,2015-11-10T15:51:49Z,118
29593,NULL,29607,2015-11-10T15:51:49Z,20
29539,NULL,29607,2015-11-10T17:28:23Z,34
29416,NULL,29607,2015-11-10T19:18:50Z,17
29579,NULL,29607,2015-11-10T21:24:18Z,23
29567,NULL,29607,2015-11-11T03:25:40Z,6
29568,NULL,29607,2015-11-11T13:33:00Z,3
29571,NULL,29607,2015-11-11T17:59:35Z,12
29579,NULL,29610,2015-11-11T18:23:50Z,2
29538,NULL,29610,2015-11-11T18:23:50Z,9
29567,NULL,29610,2015-11-11T19:29:31Z,16
29568,NULL,29610,2015-11-11T19:29:31Z,2
29571,NULL,29610,2015-11-11T19:29:31Z,5
29537,NULL,29610,2015-11-11T19:29:31Z,3
29539,NULL,29610,2015-11-11T22:00:59Z,16
29416,NULL,29610,2015-11-11T23:11:42Z,16
25918,NULL,29611,2015-11-12T00:08:14Z,16
29390,NULL,29612,2015-11-12T02:32:05Z,3
29502,NULL,29612,2015-11-12T07:48:52Z,8
29506,NULL,29613,2015-11-12T07:48:52Z,28
29591,NULL,29617,2015-11-12T07:48:52Z,28
28824,NULL,29619,2015-11-12T07:48:52Z,2
29291,NULL,29620,2015-11-12T09:14:34Z,2
29621,A-docs,29622,2015-11-12T18:36:08Z,47
29083,NULL,29626,2015-11-12T21:08:01Z,3
29075,NULL,29647,2015-11-12T21:08:01Z,6
29611,NULL,29648,2015-11-12T21:08:01Z,39
29614,NULL,29648,2015-11-12T21:08:01Z,22
29619,NULL,29648,2015-11-12T21:08:01Z,48
29609,NULL,29648,2015-11-13T15:59:00Z,50
29613,NULL,29648,2015-11-14T05:19:26Z,112
29624,NULL,29648,2015-11-14T10:56:52Z,17
29630,NULL,29648,2015-11-14T20:29:42Z,2
29033,NULL,29650,2015-11-14T20:29:42Z,36
29640,NULL,29653,2015-11-14T20:29:42Z,4
28461,A-docs,29660,2015-11-14T21:30:45Z,22
29660,NULL,29666,2015-11-15T05:58:25Z,28
29622,NULL,29666,2015-11-15T13:30:35Z,1
29656,NULL,29666,2015-11-16T15:41:17Z,82
29659,NULL,29666,2015-11-16T15:41:17Z,1
29617,NULL,29666,2015-11-16T17:04:23Z,1
18330,NULL,29670,2015-11-16T21:22:49Z,299
29656,NULL,29676,2015-11-16T21:22:49Z,1
24407,NULL,29677,2015-11-16T21:22:49Z,1
29672,NULL,29681,2015-11-16T21:22:49Z,6
19122,NULL,29695,2015-11-16T21:22:49Z,1
19124,NULL,29695,2015-11-16T21:51:45Z,62
29696,NULL,29700,2015-11-16T21:57:21Z,22
27305,NULL,29715,2015-11-16T21:59:09Z,82
29691,NULL,29724,2015-11-16T23:57:31Z,220
28244,T-lang,29725,2015-11-17T01:49:56Z,140
29710,NULL,29727,2015-11-17T09:25:10Z,138
29359,A-docs,29732,2015-11-17T09:42:16Z,5
29590,NULL,29734,2015-11-17T09:42:16Z,109
29543,NULL,29735,2015-11-17T09:42:16Z,111
29420,NULL,29736,2015-11-17T09:42:16Z,13
29731,NULL,29736,2015-11-17T09:42:16Z,720
29715,NULL,29736,2015-11-17T09:42:16Z,2
29688,NULL,29736,2015-11-17T09:42:16Z,1
29729,NULL,29736,2015-11-17T16:12:44Z,653
29544,NULL,29736,2015-11-17T16:31:15Z,59
29708,NULL,29736,2015-11-17T16:42:05Z,3
16410,NULL,29738,2015-11-17T16:54:31Z,783
29746,NULL,29748,2015-11-17T17:43:33Z,9
29729,NULL,29749,2015-11-17T20:06:55Z,1
29544,NULL,29749,2015-11-17T23:11:05Z,18
29708,NULL,29749,2015-11-17T23:11:05Z,0
29420,NULL,29749,2015-11-17T23:11:05Z,0
29731,NULL,29749,2015-11-17T23:11:05Z,125
29715,NULL,29749,2015-11-17T23:11:05Z,83
29688,NULL,29749,2015-11-17T23:11:05Z,33
29751,NULL,29752,2015-11-17T23:13:06Z,1
29753,NULL,29755,2015-11-17T23:13:06Z,1
29578,NULL,29759,2015-11-17T23:13:06Z,1
29227,NULL,29763,2015-11-17T23:13:06Z,317
29582,NULL,29766,2015-11-17T23:13:06Z,7
29774,NULL,29775,2015-11-17T23:13:06Z,6
29740,A-mir;I-ICE;I-nominated;T-compiler,29776,2015-11-17T23:34:59Z,256
29763,NULL,29776,2015-11-17T23:35:05Z,137
29772,NULL,29778,2015-11-18T21:27:09Z,330
29775,NULL,29778,2015-11-19T18:14:55Z,2
29677,NULL,29778,2015-11-19T18:14:55Z,172
29777,NULL,29778,2015-11-19T19:37:32Z,591
29369,NULL,29785,2015-11-19T22:06:29Z,0
28927,NULL,29788,2015-11-20T09:16:50Z,0
29762,NULL,29790,2015-11-20T10:19:41Z,1
29316,NULL,29792,2015-11-20T11:20:23Z,1
29776,NULL,29795,2015-11-20T13:15:48Z,703
29785,NULL,29795,2015-11-20T14:50:42Z,24
29787,NULL,29795,2015-11-20T20:16:37Z,22
29786,NULL,29795,2015-11-20T22:18:19Z,115
29517,NULL,29796,2015-11-21T00:02:33Z,2
29730,A-docs,29805,2015-11-21T09:39:33Z,790
29806,NULL,29809,2015-11-21T16:23:43Z,27
29790,NULL,29809,2015-11-21T16:23:43Z,2
29800,NULL,29809,2015-11-21T16:23:43Z,27
29805,NULL,29809,2015-11-21T16:23:43Z,27
29808,NULL,29809,2015-11-22T11:14:06Z,12
26291,NULL,29815,2015-11-22T20:10:38Z,3
29043,A-diagnostics,29827,2015-11-23T09:42:51Z,7
27409,A-diagnostics;A-macros,29828,2015-11-23T13:57:55Z,28
23406,I-ICE,29836,2015-11-23T19:58:31Z,146
23958,A-associated-items;I-ICE,29836,2015-11-23T19:58:31Z,344
29832,NULL,29836,2015-11-23T20:18:35Z,528
25957,NULL,29837,2015-11-23T20:18:35Z,24
29823,NULL,29846,2015-11-23T21:56:05Z,229
29847,NULL,29848,2015-11-23T22:55:52Z,59
29853,A-docs,29860,2015-11-23T22:56:10Z,7
29852,A-docs,29860,2015-11-23T22:56:10Z,77
29526,NULL,29863,2015-11-24T09:12:23Z,5
29843,NULL,29872,2015-11-24T12:39:25Z,2
29549,NULL,29872,2015-11-24T12:39:25Z,15
29796,NULL,29872,2015-11-24T12:39:25Z,28
29865,NULL,29872,2015-11-24T12:39:25Z,4
29863,NULL,29872,2015-11-24T12:39:25Z,155
29493,NULL,29873,2015-11-24T12:39:25Z,11
29711,NULL,29874,2015-11-24T12:45:08Z,2
29784,NULL,29875,2015-11-24T14:43:47Z,1
29561,NULL,29878,2015-11-24T14:43:47Z,7
29608,NULL,29879,2015-11-24T14:43:47Z,50
14615,E-easy,29882,2015-11-24T14:43:47Z,19
29873,NULL,29883,2015-11-24T14:43:47Z,27
29875,NULL,29883,2015-11-24T14:43:47Z,1
29880,NULL,29883,2015-11-24T16:51:50Z,16
29868,NULL,29883,2015-11-24T20:47:42Z,3
29874,NULL,29883,2015-11-24T21:41:06Z,21
29876,NULL,29883,2015-11-24T22:57:45Z,1
29881,NULL,29883,2015-11-25T03:51:19Z,10
29762,NULL,29888,2015-11-25T03:51:19Z,1
29801,NULL,29889,2015-11-25T03:51:19Z,10
29742,A-docs,29890,2015-11-25T03:51:19Z,183
29470,NULL,29891,2015-11-25T17:36:45Z,71
29360,A-docs,29892,2015-11-25T20:02:58Z,5
29866,A-libs;B-RFC-approved,29894,2015-11-25T20:02:58Z,9
29888,NULL,29899,2015-11-25T23:34:01Z,23
29889,NULL,29899,2015-11-26T10:24:30Z,232
29890,NULL,29899,2015-11-26T18:41:56Z,1
29612,NULL,29899,2015-11-26T20:44:24Z,9
29891,NULL,29899,2015-11-26T20:44:24Z,338
29892,NULL,29899,2015-11-27T03:49:49Z,60
29888,NULL,29900,2015-11-27T15:47:31Z,1
29889,NULL,29900,2015-11-29T13:37:49Z,4
29890,NULL,29900,2015-11-29T14:24:21Z,31
29612,NULL,29900,2015-11-29T15:16:32Z,12
29891,NULL,29900,2015-11-29T15:16:32Z,68
29892,NULL,29900,2015-11-29T15:16:32Z,22
29297,NULL,29901,2015-11-29T17:41:31Z,59
29837,NULL,29902,2015-11-30T15:44:57Z,20
29698,NULL,29917,2015-11-30T17:01:44Z,3
29861,A-traits;I-unsound;P-high;T-compiler,29934,2015-11-30T18:54:22Z,2
26275,NULL,29934,2015-11-30T19:35:52Z,2
26275,NULL,29934,2015-11-30T19:47:10Z,1
27719,B-unstable;T-libs,29937,2015-11-30T19:56:32Z,1
27362,A-rustdoc,29939,2015-11-30T19:56:32Z,1
29919,NULL,29948,2015-11-30T19:56:32Z,2
21659,NULL,29949,2015-11-30T20:00:31Z,161
29930,NULL,29951,2015-11-30T20:00:31Z,21
29935,B-RFC-approved,29952,2015-11-30T20:48:56Z,36
29554,A-build,29955,2015-11-30T23:02:23Z,3
23980,A-diagnostics;P-high,29962,2015-11-30T23:02:23Z,499
29956,NULL,29964,2015-11-30T23:02:23Z,43
29748,beta-nominated;T-compiler,29967,2015-11-30T23:02:23Z,1
5780,A-diagnostics;A-tools;B-clarifying,29968,2015-11-30T23:02:23Z,1
29668,NULL,29973,2015-11-30T23:02:23Z,48
29627,B-unstable;T-lang,29973,2015-12-01T02:15:39Z,1
28325,P-high;T-compiler,29973,2015-12-01T03:12:07Z,1491
28450,P-high;T-lang,29973,2015-12-01T18:32:27Z,2734
29972,NULL,29983,2015-12-01T18:32:27Z,13
29972,NULL,29983,2015-12-01T18:39:53Z,125
3533,A-diagnostics;B-clarifying;E-easy;I-papercut,29989,2015-12-01T21:09:27Z,23
3533,A-diagnostics;B-clarifying;E-easy;I-papercut,29989,2015-12-01T21:33:35Z,1
29992,E-easy,29999,2015-12-01T22:02:17Z,7
1889,A-typesystem;I-enhancement,30000,2015-12-01T23:18:28Z,5
1889,A-typesystem;I-enhancement,30000,2015-12-02T00:01:42Z,74
29276,NULL,30009,2015-12-02T00:01:42Z,267
25810,NULL,30009,2015-12-02T00:01:42Z,25
22425,A-diagnostics;A-macros;E-easy,30011,2015-12-02T00:01:42Z,19
30007,A-macros,30011,2015-12-02T00:01:42Z,130
30007,A-macros,30011,2015-12-02T00:01:42Z,22
29333,A-docs,30013,2015-12-02T00:01:42Z,112
30008,E-easy,30015,2015-12-02T17:19:41Z,15
30008,E-easy,30015,2015-12-02T17:38:12Z,35
29970,NULL,30016,2015-12-02T23:09:29Z,6
29866,A-libs;B-RFC-approved,30016,2015-12-03T03:01:23Z,1
25730,NULL,30021,2015-12-03T03:01:23Z,9
30020,NULL,30024,2015-12-03T18:20:53Z,264
30004,NULL,30024,2015-12-03T18:20:53Z,7
30004,NULL,30024,2015-12-03T18:20:53Z,3
29933,NULL,30024,2015-12-03T18:20:53Z,36
30023,NULL,30024,2015-12-03T18:20:53Z,60
30013,NULL,30024,2015-12-03T18:20:53Z,15
29397,NULL,30024,2015-12-03T18:20:53Z,115
30013,NULL,30024,2015-12-03T18:20:53Z,7
2789,A-attributes;A-parser;E-easy;I-completion,30025,2015-12-03T18:20:53Z,6
2789,A-attributes;A-parser;E-easy;I-completion,30025,2015-12-03T18:20:53Z,28
30004,NULL,30028,2015-12-03T18:20:53Z,16
29933,NULL,30028,2015-12-04T14:35:55Z,19
30023,NULL,30028,2015-12-04T17:02:27Z,35
29397,NULL,30028,2015-12-04T18:05:29Z,1
30019,NULL,30028,2015-12-04T21:17:55Z,15
30020,NULL,30028,2015-12-05T13:25:14Z,206
30004,NULL,30028,2015-12-05T13:25:14Z,51
29428,A-docs,30030,2015-12-06T16:11:41Z,150
29449,NULL,30036,2015-12-06T18:23:44Z,29
30031,A-libs;I-crash;I-wrong,30040,2015-12-06T23:06:04Z,91
29466,NULL,30044,2015-12-06T23:34:28Z,261
30013,NULL,30049,2015-12-06T23:34:28Z,151
30013,NULL,30049,2015-12-07T00:41:26Z,2068
30038,NULL,30049,2015-12-07T01:51:00Z,107
30030,NULL,30049,2015-12-08T12:57:18Z,1
30040,NULL,30049,2015-12-08T12:57:18Z,10
29338,A-docs,30057,2015-12-08T15:25:55Z,10
30005,A-macros;I-ICE,30060,2015-12-08T16:53:52Z,4
30005,A-macros;I-ICE,30060,2015-12-09T05:01:18Z,1
27092,I-ICE,30060,2015-12-09T05:01:18Z,90
13677,NULL,30064,2015-12-09T05:01:18Z,1
30015,NULL,30071,2015-12-09T05:01:18Z,39
30015,NULL,30071,2015-12-09T05:01:18Z,3
17616,A-rustdoc;E-easy,30074,2015-12-09T11:41:31Z,35
30067,A-parser,30075,2015-12-09T21:00:35Z,9
28424,A-diagnostics,30075,2015-12-12T17:05:15Z,1172
30073,NULL,30080,2015-12-13T13:52:21Z,15
26848,NULL,30085,2015-12-14T17:12:04Z,95
26848,NULL,30085,2015-12-14T18:53:11Z,62
30093,A-docs;E-curated;E-easy,30100,2015-12-14T20:43:55Z,5
30086,A-diagnostics;E-curated;E-easy;E-mentor,30102,2015-12-14T21:43:28Z,5
30101,NULL,30103,2015-12-14T23:47:39Z,18
30059,NULL,30103,2015-12-14T23:47:39Z,4
30100,NULL,30103,2015-12-15T17:16:13Z,74
30058,A-refactor;E-curated;E-easy,30105,2015-12-15T19:51:19Z,183
30088,NULL,30113,2015-12-15T22:01:38Z,13
29383,NULL,30116,2015-12-15T22:01:38Z,15
29970,NULL,30118,2015-12-15T22:22:36Z,7
29376,A-docs,30119,2015-12-16T01:26:24Z,1196
29376,A-docs,30120,2015-12-16T02:38:24Z,46
30113,NULL,30121,2015-12-16T11:08:59Z,23
30088,NULL,30121,2015-12-16T11:08:59Z,25
29932,NULL,30121,2015-12-16T11:08:59Z,2
29932,NULL,30122,2015-12-16T11:08:59Z,30
30121,NULL,30122,2015-12-16T11:08:59Z,1
29376,A-docs,30124,2015-12-16T11:08:59Z,7
