pr,number,open,additions
pr,34602,2016-07-01T20:16:58Z,6
pr,34604,2016-07-01T21:48:30Z,39
pr,34605,2016-07-01T23:16:55Z,78
pr,34606,2016-07-02T00:12:18Z,36
pr,34606,2016-07-02T00:12:18Z,27
pr,34608,2016-07-02T02:31:39Z,283
pr,34609,2016-07-02T06:34:53Z,188
pr,34610,2016-07-02T07:19:40Z,3
pr,34612,2016-07-02T13:50:44Z,24
pr,34614,2016-07-02T14:33:02Z,12
pr,34623,2016-07-03T05:01:56Z,41
pr,34627,2016-07-03T10:48:23Z,1
pr,34635,2016-07-03T17:54:13Z,161
pr,34637,2016-07-03T22:19:19Z,146
pr,34653,2016-07-05T01:00:04Z,3
pr,34653,2016-07-05T01:00:04Z,3
pr,34657,2016-07-05T06:35:42Z,1
pr,34659,2016-07-05T09:39:38Z,12
pr,34660,2016-07-05T09:45:11Z,125
pr,34663,2016-07-05T15:08:33Z,1
pr,34670,2016-07-05T18:07:24Z,197
pr,34679,2016-07-06T11:57:34Z,12
pr,34682,2016-07-06T13:08:15Z,32
pr,34684,2016-07-06T14:58:28Z,24
pr,34686,2016-07-06T16:30:01Z,11
pr,34688,2016-07-06T17:18:40Z,12
pr,34690,2016-07-06T18:37:02Z,20
pr,34691,2016-07-06T20:11:37Z,11
pr,34693,2016-07-06T21:07:53Z,701
pr,34694,2016-07-06T23:02:26Z,121
pr,34699,2016-07-07T08:21:46Z,9
pr,34700,2016-07-07T11:47:34Z,30
pr,34705,2016-07-07T18:49:15Z,234
pr,34709,2016-07-07T21:03:13Z,62
pr,34715,2016-07-07T23:45:32Z,242
pr,34717,2016-07-08T01:38:27Z,2
pr,34719,2016-07-08T05:15:41Z,1
pr,34720,2016-07-08T07:44:21Z,84
pr,34723,2016-07-08T13:02:51Z,0
pr,34724,2016-07-08T14:22:21Z,56
pr,34725,2016-07-08T15:22:25Z,223
pr,34728,2016-07-09T00:29:39Z,74
pr,34731,2016-07-09T02:15:16Z,10
pr,34732,2016-07-09T03:14:37Z,4
pr,34732,2016-07-09T03:14:37Z,4
pr,34733,2016-07-09T04:02:02Z,48
pr,34736,2016-07-09T13:02:14Z,53
pr,34737,2016-07-09T16:03:19Z,27
pr,34739,2016-07-09T17:55:37Z,4
pr,34740,2016-07-09T17:57:55Z,50
pr,34742,2016-07-09T20:43:31Z,3
pr,34743,2016-07-09T21:36:18Z,241
pr,34743,2016-07-09T21:36:18Z,41
pr,34745,2016-07-10T01:53:43Z,1
pr,34749,2016-07-10T13:10:41Z,158
pr,34750,2016-07-10T14:03:12Z,70
pr,34752,2016-07-10T15:36:52Z,80
pr,34753,2016-07-10T17:35:45Z,3
pr,34755,2016-07-10T21:31:34Z,123
pr,34756,2016-07-10T22:25:09Z,8
pr,34757,2016-07-10T22:39:26Z,3
pr,34762,2016-07-11T13:09:53Z,13
pr,34762,2016-07-11T13:09:53Z,41
pr,34764,2016-07-11T15:30:31Z,389
pr,34764,2016-07-11T15:30:31Z,390
pr,34768,2016-07-11T20:11:11Z,8
pr,34770,2016-07-11T21:44:35Z,2
pr,34771,2016-07-11T22:08:56Z,53
pr,34772,2016-07-11T22:31:23Z,145
pr,34776,2016-07-12T05:10:27Z,41
pr,34777,2016-07-12T05:40:24Z,5
pr,34778,2016-07-12T10:08:25Z,357
pr,34779,2016-07-12T10:38:43Z,58
pr,34783,2016-07-12T17:06:00Z,2
pr,34785,2016-07-12T17:19:32Z,101
pr,34785,2016-07-12T17:19:32Z,110
pr,34785,2016-07-12T17:19:32Z,110
pr,34788,2016-07-12T18:19:13Z,4
pr,34788,2016-07-12T18:19:13Z,4
pr,34789,2016-07-12T19:31:17Z,1550
pr,34794,2016-07-12T23:53:07Z,17
pr,34797,2016-07-13T05:48:00Z,39
pr,34799,2016-07-13T13:54:06Z,56
pr,34801,2016-07-13T14:13:04Z,15
pr,34802,2016-07-13T14:16:09Z,20
pr,34802,2016-07-13T14:16:09Z,20
pr,34804,2016-07-13T15:39:51Z,24
pr,34805,2016-07-13T18:27:06Z,74
pr,34807,2016-07-13T20:32:39Z,1
pr,34810,2016-07-14T01:35:46Z,146
pr,34811,2016-07-14T03:11:50Z,82
pr,34811,2016-07-14T03:11:50Z,100
pr,34813,2016-07-14T06:41:47Z,146
pr,34814,2016-07-14T07:12:15Z,146
pr,34816,2016-07-14T10:27:55Z,13
pr,34818,2016-07-14T13:35:12Z,11
pr,34819,2016-07-14T15:37:26Z,200
pr,34824,2016-07-14T17:31:59Z,1
pr,34828,2016-07-14T19:53:50Z,8
pr,34829,2016-07-14T20:26:40Z,9
pr,34830,2016-07-14T21:28:14Z,145
pr,34830,2016-07-14T21:28:14Z,143
pr,34832,2016-07-15T07:26:58Z,176
pr,34836,2016-07-15T15:20:46Z,11
pr,34837,2016-07-15T15:52:11Z,1
pr,34838,2016-07-15T17:19:32Z,56
pr,34841,2016-07-15T20:48:42Z,3
pr,34842,2016-07-15T22:34:28Z,232
pr,34842,2016-07-15T22:34:28Z,204
pr,34845,2016-07-16T05:24:36Z,160
pr,34845,2016-07-16T05:24:36Z,95
pr,34846,2016-07-16T08:46:52Z,33
pr,34847,2016-07-16T08:55:05Z,1
pr,34848,2016-07-16T09:10:18Z,1
pr,34849,2016-07-16T09:13:38Z,1
pr,34850,2016-07-16T09:19:01Z,1
pr,34850,2016-07-16T09:19:01Z,1
pr,34852,2016-07-16T14:56:00Z,85
pr,34853,2016-07-16T15:21:08Z,28
pr,34854,2016-07-16T15:32:02Z,65
pr,34855,2016-07-16T16:01:28Z,71
pr,34856,2016-07-16T18:30:39Z,9
pr,34856,2016-07-16T18:30:39Z,10
pr,34860,2016-07-16T19:51:26Z,157
pr,34862,2016-07-16T20:28:23Z,9
pr,34863,2016-07-16T20:31:36Z,42
pr,34864,2016-07-16T20:31:44Z,9
pr,34866,2016-07-16T21:00:19Z,40
pr,34866,2016-07-16T21:00:19Z,11
pr,34871,2016-07-16T21:55:00Z,1
pr,34873,2016-07-17T00:26:13Z,750
pr,34875,2016-07-17T01:42:54Z,10
pr,34876,2016-07-17T02:11:07Z,1
pr,34879,2016-07-17T07:24:40Z,25
pr,34880,2016-07-17T10:11:01Z,7
pr,34883,2016-07-17T13:48:15Z,41
pr,34884,2016-07-17T14:55:45Z,13
pr,34885,2016-07-17T15:29:49Z,33
pr,34886,2016-07-17T16:10:09Z,48
pr,34888,2016-07-17T18:48:33Z,28
pr,34889,2016-07-17T19:03:54Z,10
pr,34890,2016-07-17T19:39:55Z,9
pr,34894,2016-07-18T01:06:12Z,120
pr,34894,2016-07-18T01:06:12Z,122
pr,34895,2016-07-18T08:24:47Z,2
pr,34897,2016-07-18T12:54:17Z,15
pr,34897,2016-07-18T12:54:17Z,15
pr,34898,2016-07-18T13:44:57Z,62
pr,34899,2016-07-18T14:42:18Z,15
pr,34904,2016-07-18T19:55:21Z,103
pr,34904,2016-07-18T19:55:21Z,103
pr,34907,2016-07-18T22:12:25Z,1017
pr,34907,2016-07-18T22:12:25Z,315
pr,34908,2016-07-18T23:21:08Z,37
pr,34908,2016-07-18T23:21:08Z,37
pr,34910,2016-07-18T23:31:14Z,1
pr,34911,2016-07-19T02:29:24Z,30
pr,34912,2016-07-19T03:53:50Z,72
pr,34912,2016-07-19T03:53:50Z,76
pr,34916,2016-07-19T06:48:01Z,8
pr,34916,2016-07-19T06:48:01Z,7
pr,34917,2016-07-19T09:56:12Z,78
pr,34918,2016-07-19T11:51:44Z,8
pr,34919,2016-07-19T12:43:41Z,189
pr,34921,2016-07-19T13:07:32Z,4
pr,34923,2016-07-19T17:57:38Z,1
pr,34923,2016-07-19T17:57:38Z,1
pr,34924,2016-07-19T20:16:05Z,11
pr,34925,2016-07-19T20:26:59Z,14
pr,34927,2016-07-19T21:38:19Z,1
pr,34930,2016-07-20T00:38:56Z,16
pr,34935,2016-07-20T12:48:05Z,198
pr,34936,2016-07-20T12:49:39Z,0
pr,34937,2016-07-20T13:06:03Z,33
pr,34939,2016-07-20T14:37:18Z,435
pr,34941,2016-07-20T20:44:04Z,2
pr,34941,2016-07-20T20:44:04Z,1
pr,34942,2016-07-20T22:29:49Z,27
pr,34944,2016-07-20T22:56:49Z,16
pr,34946,2016-07-21T00:27:01Z,2
pr,34951,2016-07-21T08:14:03Z,18
pr,34954,2016-07-21T14:50:42Z,111
pr,34956,2016-07-21T16:59:46Z,1245
pr,34963,2016-07-21T18:46:42Z,29
pr,34964,2016-07-21T19:56:30Z,51
pr,34965,2016-07-21T19:56:57Z,4
pr,34967,2016-07-21T21:00:31Z,1
pr,34969,2016-07-21T23:08:56Z,24
pr,34970,2016-07-22T04:59:09Z,194
pr,34970,2016-07-22T04:59:09Z,213
pr,34972,2016-07-22T07:37:41Z,20
pr,34974,2016-07-22T12:22:36Z,16
pr,34975,2016-07-22T13:01:32Z,19
pr,34976,2016-07-22T14:41:13Z,10
pr,34977,2016-07-22T14:48:50Z,2
pr,34980,2016-07-22T20:32:49Z,368
pr,34982,2016-07-22T21:05:23Z,1041
pr,34982,2016-07-22T21:05:23Z,50
pr,34983,2016-07-22T23:22:53Z,6
pr,34986,2016-07-23T00:18:36Z,123
pr,34988,2016-07-23T00:25:03Z,14
pr,34989,2016-07-23T01:45:34Z,4
pr,34990,2016-07-23T08:32:30Z,2
pr,34994,2016-07-23T13:04:40Z,28
pr,34994,2016-07-23T13:04:40Z,3
pr,34995,2016-07-23T17:14:28Z,28
pr,34996,2016-07-23T18:56:55Z,9
pr,35001,2016-07-23T22:13:51Z,1
pr,35003,2016-07-24T02:26:30Z,61
pr,35003,2016-07-24T02:26:30Z,61
pr,35004,2016-07-24T04:55:41Z,7
pr,35006,2016-07-24T09:48:48Z,73
pr,35009,2016-07-24T14:53:25Z,100
pr,35010,2016-07-24T15:01:34Z,23
pr,35012,2016-07-24T16:54:30Z,10
pr,35012,2016-07-24T16:54:30Z,2
pr,35013,2016-07-24T19:50:39Z,0
pr,35014,2016-07-24T20:07:53Z,3
pr,35015,2016-07-24T22:38:07Z,101
pr,35015,2016-07-24T22:38:07Z,114
pr,35018,2016-07-25T00:39:29Z,374
pr,35019,2016-07-25T02:12:13Z,31
pr,35020,2016-07-25T03:04:08Z,643
pr,35021,2016-07-25T03:06:33Z,739
pr,35021,2016-07-25T03:06:33Z,459
pr,35026,2016-07-25T09:41:07Z,0
pr,35027,2016-07-25T09:44:50Z,0
pr,35028,2016-07-25T09:48:35Z,0
pr,35029,2016-07-25T10:01:51Z,1
pr,35032,2016-07-25T16:50:44Z,314
pr,35033,2016-07-25T17:20:20Z,3
pr,35034,2016-07-25T17:27:51Z,0
pr,35034,2016-07-25T17:27:51Z,4
pr,35036,2016-07-25T18:46:37Z,714
pr,35037,2016-07-25T19:27:48Z,30
pr,35040,2016-07-26T00:46:45Z,159
pr,35041,2016-07-26T03:25:44Z,32
pr,35041,2016-07-26T03:25:44Z,32
pr,35042,2016-07-26T05:16:30Z,6
pr,35042,2016-07-26T05:16:30Z,6
pr,35043,2016-07-26T09:15:47Z,0
pr,35048,2016-07-26T14:55:55Z,86
pr,35049,2016-07-26T18:32:04Z,11
pr,35050,2016-07-26T19:06:56Z,7
pr,35051,2016-07-26T20:23:51Z,36
pr,35053,2016-07-26T21:21:14Z,624
pr,35054,2016-07-26T21:21:41Z,20
pr,35055,2016-07-26T22:44:50Z,74
pr,35056,2016-07-26T23:10:43Z,304
pr,35056,2016-07-26T23:10:43Z,233
pr,35058,2016-07-26T23:33:10Z,84
pr,35060,2016-07-27T01:19:03Z,144
pr,35062,2016-07-27T02:53:17Z,13
pr,35063,2016-07-27T03:22:51Z,43
pr,35064,2016-07-27T04:19:01Z,21
pr,35064,2016-07-27T04:19:01Z,21
pr,35066,2016-07-27T06:20:50Z,1
pr,35069,2016-07-27T13:50:27Z,2
pr,35071,2016-07-27T16:50:17Z,3
pr,35072,2016-07-27T17:17:56Z,18
pr,35074,2016-07-27T17:48:24Z,100
pr,35074,2016-07-27T17:48:24Z,25
pr,35076,2016-07-27T18:59:15Z,59
pr,35076,2016-07-27T18:59:15Z,59
pr,35079,2016-07-27T21:33:24Z,815
pr,35079,2016-07-27T21:33:24Z,833
pr,35080,2016-07-28T00:05:33Z,43
pr,35084,2016-07-28T09:35:20Z,2
