open,additions,labels
2018-07-10T01:36:47Z,479,
2018-07-10T01:36:47Z,479,S-waiting-on-review
2018-07-10T02:45:33Z,3,
2018-07-10T02:45:33Z,4,S-waiting-on-review
2018-07-10T05:16:42Z,55,S-waiting-on-bors
2018-07-10T06:24:31Z,125,S-waiting-on-author
2018-07-10T07:08:12Z,114,
2018-07-10T07:08:12Z,277,S-waiting-on-bors
2018-07-10T09:09:26Z,114,
2018-07-10T09:09:26Z,114,S-waiting-on-bors
2018-07-10T11:37:59Z,297,
2018-07-10T11:37:59Z,297,S-waiting-on-review
2018-07-10T13:31:55Z,10,
2018-07-10T13:31:55Z,4,S-waiting-on-bors
2018-07-10T14:51:37Z,0,S-blocked
2018-07-10T14:51:37Z,0,S-waiting-on-bors
2018-07-10T17:27:04Z,4,
2018-07-10T17:27:04Z,4,S-waiting-on-bors
2018-07-10T18:06:34Z,6,
2018-07-10T18:06:34Z,6,S-waiting-on-bors
2018-07-10T18:37:26Z,99,
2018-07-10T18:37:26Z,117,S-waiting-on-author
2018-07-10T18:37:26Z,117,S-blocked
2018-07-10T18:41:30Z,37,
2018-07-10T18:41:30Z,106,S-waiting-on-review
2018-07-10T19:01:14Z,13,
2018-07-10T19:01:14Z,39,S-waiting-on-bors
2018-07-10T19:08:17Z,75,
2018-07-10T19:08:17Z,76,S-waiting-on-author
2018-07-10T20:56:44Z,226,S-waiting-on-bors
2018-07-10T21:06:50Z,53,
2018-07-10T21:06:50Z,69,S-waiting-on-bors
2018-07-10T21:13:59Z,163,
2018-07-10T21:13:59Z,163,S-waiting-on-bors
2018-07-10T22:16:24Z,31,beta-nominated;stable-nominated
2018-07-10T22:16:24Z,31,S-waiting-on-bors;beta-nominated;stable-nominated
2018-07-10T22:36:54Z,12,
2018-07-10T22:36:54Z,12,S-waiting-on-bors
2018-07-10T23:54:47Z,461,
2018-07-11T00:41:06Z,6,
2018-07-11T00:41:06Z,6,S-waiting-on-review
2018-07-11T02:26:21Z,5,S-waiting-on-bors
2018-07-11T02:52:49Z,6,S-waiting-on-bors;T-libs;disposition-merge;final-comment-period;relnotes
2018-07-11T05:43:23Z,1,S-waiting-on-bors
2018-07-11T06:40:29Z,147,
2018-07-11T06:40:29Z,239,S-waiting-on-bors
2018-07-11T07:39:58Z,470,
2018-07-11T07:39:58Z,581,S-waiting-on-bors
2018-07-11T08:02:05Z,187,S-waiting-on-bors
2018-07-11T10:07:31Z,7,S-waiting-on-bors
2018-07-11T10:10:08Z,4,S-waiting-on-bors
2018-07-11T10:33:11Z,13,
2018-07-11T10:33:11Z,37,S-waiting-on-bors
2018-07-11T11:55:58Z,34,S-waiting-on-bors
2018-07-11T12:24:46Z,30,S-waiting-on-bors
2018-07-11T12:50:05Z,14,S-waiting-on-bors
2018-07-11T13:22:31Z,3,
2018-07-11T13:22:31Z,5,S-waiting-on-bors
2018-07-11T14:13:15Z,28,
2018-07-11T14:13:15Z,16,S-waiting-on-bors
2018-07-11T14:14:24Z,8,S-waiting-on-review
2018-07-11T15:12:43Z,18,S-waiting-on-bors
2018-07-11T15:39:37Z,1969,
2018-07-11T15:39:37Z,2058,S-waiting-on-bors
2018-07-11T15:44:37Z,13,S-waiting-on-bors
2018-07-11T15:58:37Z,432,
2018-07-11T15:58:37Z,457,S-waiting-on-bors
2018-07-11T18:38:50Z,865,S-waiting-on-bors
2018-07-11T19:58:28Z,9,
2018-07-11T19:58:28Z,9,S-waiting-on-author;T-libs
2018-07-11T21:27:51Z,100,
2018-07-11T21:27:51Z,99,S-waiting-on-bors
2018-07-11T22:50:47Z,78,
2018-07-11T22:50:47Z,78,S-waiting-on-bors
2018-07-12T00:19:58Z,1,
2018-07-12T00:19:58Z,1,S-waiting-on-bors
2018-07-12T01:05:26Z,1,
2018-07-12T01:05:26Z,1,S-waiting-on-bors
2018-07-12T01:16:15Z,1,
2018-07-12T01:16:15Z,1,S-waiting-on-bors
2018-07-12T02:54:48Z,2,S-waiting-on-bors
2018-07-12T07:16:13Z,52,
2018-07-12T07:16:13Z,53,S-waiting-on-bors
2018-07-12T07:34:26Z,19,
2018-07-12T07:34:26Z,20,S-waiting-on-bors
2018-07-12T08:17:01Z,6,S-waiting-on-bors
2018-07-12T08:21:26Z,18,S-waiting-on-review
2018-07-12T08:27:41Z,4,
2018-07-12T08:27:41Z,4,S-waiting-on-bors
2018-07-12T08:58:45Z,15,
2018-07-12T08:58:45Z,15,S-waiting-on-bors
2018-07-12T09:08:27Z,5,
2018-07-12T09:08:27Z,5,S-waiting-on-review
2018-07-12T09:59:30Z,37,S-waiting-on-bors
2018-07-12T10:12:00Z,7,
2018-07-12T10:12:00Z,7,S-blocked
2018-07-12T10:49:17Z,1,S-waiting-on-bors
2018-07-12T10:50:08Z,10,
2018-07-12T10:50:08Z,10,S-waiting-on-bors
2018-07-12T11:27:46Z,12,
2018-07-12T11:27:46Z,12,S-waiting-on-bors
2018-07-12T12:22:04Z,43,
2018-07-12T12:22:04Z,43,S-waiting-on-bors
2018-07-12T12:25:34Z,182,
2018-07-12T13:42:15Z,3,
2018-07-12T13:42:15Z,8,S-waiting-on-bors
2018-07-12T15:14:01Z,234,S-waiting-on-bors
2018-07-12T15:16:20Z,706,
2018-07-12T15:16:20Z,707,S-waiting-on-author
2018-07-12T15:25:00Z,22,
2018-07-12T15:25:00Z,23,S-waiting-on-author;T-release;beta-accepted
2018-07-12T16:12:57Z,28,
2018-07-12T16:12:57Z,28,S-waiting-on-bors
2018-07-12T17:01:16Z,1,
2018-07-12T17:01:16Z,1,S-waiting-on-bors
2018-07-12T17:14:17Z,8,
2018-07-12T17:14:17Z,3,S-waiting-on-bors
2018-07-12T17:56:42Z,167,
2018-07-12T17:56:42Z,213,S-waiting-on-bors
2018-07-12T18:07:15Z,58,
2018-07-12T18:07:15Z,143,S-waiting-on-bors
2018-07-12T19:33:54Z,1,
2018-07-12T19:33:54Z,1,S-waiting-on-bors
2018-07-12T20:12:53Z,486,S-waiting-on-review
2018-07-12T21:19:25Z,45,
2018-07-12T21:19:25Z,32,S-waiting-on-bors
2018-07-12T23:12:10Z,39,
2018-07-12T23:12:10Z,39,S-waiting-on-bors
2018-07-13T00:26:44Z,15,
2018-07-13T00:26:44Z,16,S-waiting-on-bors;relnotes
2018-07-13T03:51:01Z,40,
2018-07-13T03:51:01Z,14,S-waiting-on-author
2018-07-13T03:51:01Z,14,S-waiting-on-author
2018-07-13T03:51:01Z,14,S-waiting-on-bors
2018-07-13T05:20:48Z,31,S-waiting-on-bors
2018-07-13T05:42:54Z,28,
2018-07-13T05:42:54Z,28,S-waiting-on-bors
2018-07-13T05:58:43Z,326,
2018-07-13T05:58:43Z,315,S-waiting-on-bors
2018-07-13T08:36:55Z,26,
2018-07-13T08:36:55Z,26,S-waiting-on-bors
2018-07-13T10:53:57Z,46,
2018-07-13T10:53:57Z,48,S-waiting-on-bors
2018-07-13T13:06:09Z,118,
2018-07-13T13:06:09Z,121,S-waiting-on-bors
2018-07-13T13:07:36Z,2,S-waiting-on-review
2018-07-13T13:36:28Z,1076,S-waiting-on-review
2018-07-13T13:51:44Z,3,S-waiting-on-bors
2018-07-13T14:31:45Z,116,
2018-07-13T14:31:45Z,41,S-waiting-on-bors
2018-07-13T16:10:06Z,10,
2018-07-13T16:10:06Z,10,S-waiting-on-bors
2018-07-13T17:35:42Z,1,S-waiting-on-bors
2018-07-13T18:00:53Z,1,
2018-07-13T18:00:53Z,1,S-waiting-on-bors
2018-07-13T18:57:00Z,239,S-waiting-on-bors
2018-07-13T19:16:07Z,146,
2018-07-13T19:16:07Z,147,S-waiting-on-bors
2018-07-13T20:52:35Z,5,T-rustdoc
2018-07-13T20:52:35Z,5,S-waiting-on-bors;T-rustdoc;disposition-merge;final-comment-period;relnotes
2018-07-13T20:55:59Z,89,
2018-07-13T20:55:59Z,66,S-waiting-on-bors
2018-07-13T21:53:13Z,25,
2018-07-13T21:53:13Z,25,S-waiting-on-review
2018-07-13T22:42:27Z,66,
2018-07-13T22:42:27Z,101,S-waiting-on-bors
2018-07-14T00:49:31Z,9,
2018-07-14T00:49:31Z,42,S-waiting-on-bors
2018-07-14T02:51:03Z,27,
2018-07-14T02:51:03Z,27,S-waiting-on-bors
2018-07-14T06:40:14Z,28,
2018-07-14T06:40:14Z,11,S-waiting-on-bors
2018-07-14T07:55:27Z,88,S-waiting-on-bors
2018-07-14T08:34:23Z,25,
2018-07-14T08:34:23Z,26,S-waiting-on-review
2018-07-14T10:05:59Z,102,
2018-07-14T10:05:59Z,102,S-waiting-on-bors
2018-07-14T13:53:51Z,4,
2018-07-14T13:53:51Z,4,S-waiting-on-bors
2018-07-14T14:28:30Z,2,
2018-07-14T14:28:30Z,2,S-waiting-on-bors
2018-07-14T14:41:50Z,350,
2018-07-14T14:41:50Z,599,A-edition-2018-lints;S-waiting-on-bors
2018-07-14T15:22:26Z,7,S-waiting-on-bors
2018-07-14T15:40:14Z,11,
2018-07-14T15:40:14Z,20,S-waiting-on-bors
2018-07-14T17:40:11Z,247,
2018-07-14T17:40:11Z,247,S-waiting-on-bors
2018-07-14T18:47:25Z,26,
2018-07-14T18:47:25Z,26,S-waiting-on-bors
2018-07-14T19:08:38Z,5,
2018-07-14T19:08:38Z,5,S-waiting-on-bors
2018-07-14T22:02:19Z,24,
2018-07-14T22:02:19Z,24,S-waiting-on-bors
2018-07-14T22:57:42Z,44,
2018-07-14T22:57:42Z,44,S-waiting-on-bors
2018-07-15T00:17:26Z,3,
2018-07-15T00:17:26Z,3,S-waiting-on-bors
2018-07-15T03:53:23Z,122,
2018-07-15T03:53:23Z,351,S-waiting-on-bors
2018-07-15T04:09:52Z,23,
2018-07-15T04:09:52Z,27,S-waiting-on-bors
2018-07-15T07:07:22Z,51,
2018-07-15T07:07:22Z,92,S-waiting-on-bors
2018-07-15T07:38:30Z,9,S-waiting-on-bors
2018-07-15T09:36:56Z,61,S-waiting-on-bors
2018-07-15T11:47:09Z,52,S-waiting-on-bors
2018-07-15T15:42:19Z,10,
2018-07-15T15:42:19Z,10,S-waiting-on-bors;T-libs;relnotes
2018-07-15T17:16:52Z,43,
2018-07-15T17:16:52Z,63,S-waiting-on-bors
2018-07-15T18:01:03Z,1809,
2018-07-15T18:01:03Z,1822,S-waiting-on-bors
2018-07-15T21:13:04Z,9935,
2018-07-15T21:13:04Z,9768,S-waiting-on-bors
2018-07-16T05:31:54Z,50,
2018-07-16T05:31:54Z,57,S-waiting-on-bors
2018-07-16T06:48:08Z,3,S-waiting-on-bors
2018-07-16T07:19:05Z,913,
2018-07-16T07:19:05Z,1085,S-waiting-on-author;T-libs
2018-07-16T08:11:34Z,171,S-waiting-on-bors
2018-07-16T12:44:10Z,0,S-waiting-on-bors
2018-07-16T12:44:10Z,0,
2018-07-16T13:59:45Z,186,S-waiting-on-bors
2018-07-16T13:59:45Z,147,
2018-07-16T14:37:38Z,1,S-waiting-on-bors
2018-07-16T14:37:38Z,1,
2018-07-16T14:41:13Z,1,S-waiting-on-bors
2018-07-16T14:41:13Z,1,
2018-07-16T15:11:38Z,97,S-waiting-on-bors
2018-07-16T15:11:38Z,127,
2018-07-16T15:35:38Z,1,S-waiting-on-bors
2018-07-16T15:35:38Z,1,
2018-07-16T16:15:45Z,3,S-waiting-on-bors
2018-07-16T16:15:45Z,3,
2018-07-16T17:53:25Z,49,S-waiting-on-bors;S-waiting-on-perf
2018-07-16T17:53:25Z,38,
2018-07-16T17:54:46Z,3,S-waiting-on-bors
2018-07-16T17:54:46Z,3,
2018-07-16T18:34:13Z,4,S-waiting-on-review
2018-07-16T20:39:09Z,165,S-waiting-on-bors
2018-07-16T20:39:09Z,163,
2018-07-16T21:42:54Z,9,S-waiting-on-bors
2018-07-16T21:42:54Z,9,
2018-07-16T23:31:36Z,1,S-waiting-on-bors
2018-07-16T23:31:36Z,1,
2018-07-17T02:37:50Z,34,
2018-07-17T02:37:50Z,62,S-waiting-on-bors
2018-07-17T11:04:07Z,3,
2018-07-17T11:04:07Z,8,S-waiting-on-bors
2018-07-17T12:19:07Z,1,
2018-07-17T12:19:07Z,1,S-waiting-on-bors
2018-07-17T14:15:40Z,1,
2018-07-17T14:15:40Z,1,S-waiting-on-bors
2018-07-17T15:58:58Z,4050,
2018-07-17T16:23:39Z,146,S-waiting-on-author
2018-07-17T16:40:22Z,2,
2018-07-17T16:40:22Z,2,S-waiting-on-bors
2018-07-17T17:14:27Z,39,
2018-07-17T17:14:27Z,11,S-waiting-on-bors
2018-07-17T18:30:05Z,127,
2018-07-17T18:30:05Z,125,A-edition-2018-lints;S-waiting-on-bors
2018-07-17T21:16:27Z,5,
2018-07-17T21:16:27Z,14,I-nominated;S-waiting-on-author;T-compiler
2018-07-17T21:52:05Z,1,
2018-07-17T21:52:05Z,1,S-waiting-on-bors
2018-07-17T23:22:41Z,77,S-waiting-on-review
2018-07-17T23:22:41Z,77,S-waiting-on-bors
2018-07-18T02:14:17Z,559,
2018-07-18T02:14:17Z,563,S-waiting-on-bors
2018-07-18T03:40:21Z,3,
2018-07-18T03:40:21Z,3,S-waiting-on-bors
2018-07-18T12:00:25Z,0,
2018-07-18T12:00:25Z,0,S-waiting-on-author
2018-07-18T12:38:46Z,43,S-waiting-on-bors
2018-07-18T14:35:05Z,45,
2018-07-18T14:35:05Z,153,S-waiting-on-bors
2018-07-18T14:45:56Z,28,
2018-07-18T14:45:56Z,28,S-waiting-on-bors
2018-07-18T14:58:56Z,995,
2018-07-18T14:58:56Z,2044,S-waiting-on-bors
2018-07-18T16:53:38Z,207,
2018-07-18T16:53:38Z,207,S-waiting-on-bors
2018-07-18T17:11:30Z,1,S-waiting-on-bors
2018-07-18T17:37:35Z,8,
2018-07-18T17:37:35Z,1,S-waiting-on-bors
2018-07-18T17:48:44Z,1,
2018-07-18T17:48:44Z,1,S-waiting-on-bors
2018-07-18T18:39:26Z,0,S-waiting-on-review
2018-07-18T18:39:26Z,0,S-waiting-on-bors
2018-07-18T19:14:55Z,95,
2018-07-18T19:14:55Z,95,S-waiting-on-bors
2018-07-18T19:36:35Z,22,
2018-07-18T19:36:35Z,24,S-waiting-on-bors
2018-07-18T19:54:06Z,10,
2018-07-18T19:54:06Z,10,S-waiting-on-bors;T-libs
2018-07-18T20:41:46Z,0,
2018-07-18T20:41:46Z,0,S-waiting-on-bors
2018-07-19T03:06:44Z,72,
2018-07-19T03:06:44Z,63,S-waiting-on-bors;T-compiler
2018-07-19T03:26:08Z,1,S-waiting-on-bors
2018-07-19T03:40:10Z,664,
2018-07-19T04:13:34Z,2,
2018-07-19T04:13:34Z,2,S-waiting-on-bors
2018-07-19T08:14:46Z,0,
2018-07-19T08:14:46Z,0,S-waiting-on-bors
2018-07-19T08:31:10Z,7,
2018-07-19T08:31:10Z,0,S-waiting-on-bors
2018-07-19T09:30:05Z,211,
2018-07-19T09:30:05Z,214,S-waiting-on-review;T-libs
2018-07-19T14:02:44Z,1,
2018-07-19T14:02:44Z,1,S-waiting-on-bors
2018-07-19T14:09:00Z,132,
2018-07-19T14:09:00Z,132,S-waiting-on-bors
2018-07-19T14:39:48Z,1,
2018-07-19T14:39:48Z,1,S-waiting-on-bors
2018-07-19T14:47:10Z,63,
2018-07-19T14:47:10Z,63,S-waiting-on-bors
2018-07-19T14:49:28Z,1,
2018-07-19T14:49:28Z,1,S-waiting-on-bors
2018-07-19T17:26:37Z,121,
2018-07-19T17:26:37Z,121,S-waiting-on-bors
2018-07-19T18:37:59Z,8,
2018-07-19T18:37:59Z,10,S-waiting-on-review;T-libs;relnotes
2018-07-19T19:17:11Z,9,
2018-07-19T19:17:11Z,9,S-waiting-on-bors
2018-07-19T21:22:43Z,464,
2018-07-19T21:22:43Z,465,S-waiting-on-bors
2018-07-19T21:39:49Z,192,
2018-07-19T21:39:49Z,313,S-waiting-on-review
2018-07-19T21:39:49Z,313,S-waiting-on-review
2018-07-19T21:39:49Z,313,S-waiting-on-bors
2018-07-19T23:45:23Z,249,
2018-07-19T23:45:23Z,246,S-waiting-on-bors
2018-07-20T00:43:10Z,33,
2018-07-20T00:43:10Z,44,S-waiting-on-review;T-libs;relnotes
2018-07-20T03:21:12Z,156,
2018-07-20T03:21:12Z,189,S-waiting-on-bors
2018-07-20T06:40:59Z,1,
2018-07-20T06:40:59Z,1,S-waiting-on-bors
2018-07-20T07:55:09Z,1,
2018-07-20T07:55:09Z,27,S-waiting-on-bors
2018-07-20T12:30:51Z,107,
2018-07-20T12:30:51Z,107,S-waiting-on-bors;beta-nominated
2018-07-20T13:34:01Z,175,
2018-07-20T13:34:01Z,161,S-waiting-on-bors
2018-07-20T13:47:49Z,611,S-waiting-on-bors
2018-07-20T14:00:48Z,151,
2018-07-20T14:00:48Z,151,S-waiting-on-bors
2018-07-20T14:51:54Z,601,S-waiting-on-review
2018-07-20T16:47:27Z,16,
2018-07-20T16:47:27Z,46,S-waiting-on-bors;T-compiler;beta-nominated
2018-07-20T16:59:11Z,308,
2018-07-20T16:59:11Z,367,S-waiting-on-bors
2018-07-20T17:01:29Z,8,S-waiting-on-bors
2018-07-20T18:59:14Z,73,S-waiting-on-bors
2018-07-20T23:15:32Z,62,
2018-07-20T23:15:32Z,88,S-waiting-on-review;T-libs;disposition-close;finished-final-comment-period
2018-07-21T00:26:33Z,43,
2018-07-21T00:26:33Z,43,S-waiting-on-bors
2018-07-21T09:50:03Z,1,
2018-07-21T09:50:03Z,1,S-waiting-on-bors
2018-07-21T12:36:48Z,207,
2018-07-21T12:36:48Z,246,S-waiting-on-bors
2018-07-21T13:00:19Z,26,
2018-07-21T13:00:19Z,26,S-waiting-on-author
2018-07-21T14:27:44Z,1,
2018-07-21T14:27:44Z,1,S-waiting-on-bors
2018-07-21T15:59:00Z,355,S-waiting-on-review
2018-07-21T19:09:32Z,49,
2018-07-21T19:09:32Z,49,S-waiting-on-bors
2018-07-21T19:16:00Z,384,
2018-07-21T19:16:00Z,446,S-inactive-closed
2018-07-21T19:16:00Z,450,S-waiting-on-author
2018-07-21T19:52:30Z,34,
2018-07-21T19:52:30Z,130,S-waiting-on-bors
2018-07-21T21:28:18Z,2,
2018-07-21T21:28:18Z,2,S-waiting-on-bors
2018-07-21T21:54:51Z,1,
2018-07-21T21:54:51Z,1,S-waiting-on-author
2018-07-21T23:03:01Z,354,
2018-07-21T23:03:01Z,378,S-waiting-on-bors
2018-07-22T01:50:02Z,16,
2018-07-22T01:50:02Z,320,S-waiting-on-bors
2018-07-22T05:34:28Z,38,
2018-07-22T05:34:28Z,38,S-waiting-on-bors
2018-07-22T09:39:32Z,16,
2018-07-22T09:39:32Z,18,S-waiting-on-bors
2018-07-22T10:21:01Z,1,
2018-07-22T10:21:01Z,1,S-waiting-on-bors
2018-07-22T12:19:22Z,5,S-waiting-on-bors
2018-07-22T14:10:22Z,165,S-waiting-on-bors
2018-07-22T15:50:21Z,134,
2018-07-22T15:50:21Z,135,S-waiting-on-bors
2018-07-22T15:58:08Z,156,
2018-07-22T15:58:08Z,156,S-waiting-on-bors
2018-07-22T17:36:29Z,59,
2018-07-22T17:36:29Z,218,S-waiting-on-bors
2018-07-22T18:21:55Z,7,
2018-07-22T18:21:55Z,7,S-waiting-on-bors
2018-07-22T19:20:12Z,6,
2018-07-22T19:20:12Z,6,S-waiting-on-bors
2018-07-22T19:50:32Z,46,
2018-07-22T19:50:32Z,46,S-waiting-on-bors;T-compiler
2018-07-22T20:30:16Z,109,
2018-07-22T20:30:16Z,109,S-waiting-on-review
2018-07-22T20:30:16Z,606,S-waiting-on-bors
2018-07-22T20:40:41Z,1,
2018-07-22T20:40:41Z,1,S-waiting-on-bors
2018-07-22T20:43:55Z,312,
2018-07-22T20:43:55Z,318,S-waiting-on-bors
2018-07-22T21:06:08Z,31,
2018-07-23T01:36:44Z,93,
2018-07-23T01:36:44Z,121,S-waiting-on-bors
2018-07-23T09:33:22Z,17,
2018-07-23T09:33:22Z,17,S-waiting-on-bors
2018-07-23T11:02:44Z,1,S-waiting-on-bors
2018-07-23T11:47:11Z,5,
2018-07-23T11:47:11Z,5,S-waiting-on-bors
2018-07-23T12:18:55Z,3,
2018-07-23T12:18:55Z,3,S-waiting-on-bors
2018-07-23T12:50:54Z,8,
2018-07-23T12:50:54Z,8,S-waiting-on-bors
2018-07-23T12:54:59Z,712,
2018-07-23T12:54:59Z,1036,S-waiting-on-bors
2018-07-23T12:54:59Z,1040,S-waiting-on-bors
2018-07-23T13:15:42Z,27,
2018-07-23T13:15:42Z,28,S-waiting-on-bors
2018-07-23T13:38:44Z,13,
2018-07-23T13:38:44Z,13,S-waiting-on-bors
2018-07-23T14:20:34Z,18,
2018-07-23T14:20:34Z,32,S-waiting-on-bors
2018-07-23T14:38:20Z,196,
2018-07-23T14:38:20Z,328,S-waiting-on-bors
2018-07-23T15:39:41Z,243,
2018-07-23T15:39:41Z,494,S-waiting-on-bors
2018-07-23T15:41:04Z,141,
2018-07-23T15:41:04Z,186,S-waiting-on-bors
2018-07-24T00:16:24Z,16,
2018-07-24T00:16:24Z,19,S-waiting-on-bors
2018-07-24T01:50:01Z,95,
2018-07-24T01:50:01Z,95,S-waiting-on-bors
2018-07-24T04:16:24Z,41,
2018-07-24T04:16:24Z,41,O-redox;S-waiting-on-bors;relnotes
2018-07-24T06:45:19Z,30,
2018-07-24T06:45:19Z,30,S-waiting-on-bors
2018-07-24T16:10:31Z,1,
2018-07-24T16:10:31Z,1,S-waiting-on-bors
2018-07-24T16:24:58Z,16,
2018-07-24T16:24:58Z,16,S-waiting-on-bors
2018-07-24T18:23:46Z,68,
2018-07-24T18:23:46Z,68,S-waiting-on-review
2018-07-24T18:23:46Z,3,S-waiting-on-review
2018-07-24T18:48:29Z,1,
2018-07-24T18:48:29Z,23,S-waiting-on-bors
2018-07-24T19:33:50Z,14,
2018-07-24T19:33:50Z,14,S-waiting-on-bors
2018-07-24T20:38:10Z,22,S-waiting-on-bors;beta-accepted;beta-nominated;relnotes
2018-07-24T20:44:04Z,295,
2018-07-24T20:44:04Z,295,S-waiting-on-bors
2018-07-24T22:43:53Z,191,S-waiting-on-bors
2018-07-24T23:47:24Z,233,
2018-07-24T23:47:24Z,382,S-waiting-on-bors
2018-07-25T06:25:45Z,154,
2018-07-25T06:25:45Z,156,S-waiting-on-bors
2018-07-25T07:44:01Z,2,
2018-07-25T07:44:01Z,2,S-waiting-on-bors
2018-07-25T10:15:17Z,9,
2018-07-25T10:15:17Z,9,S-waiting-on-bors
2018-07-25T11:06:02Z,117,
2018-07-25T11:06:02Z,117,S-waiting-on-bors
2018-07-25T12:12:42Z,5,S-waiting-on-review
2018-07-25T12:12:42Z,5,S-waiting-on-bors
2018-07-25T13:40:56Z,3,S-waiting-on-review
2018-07-25T14:36:22Z,9,
2018-07-25T14:36:22Z,23,S-waiting-on-bors
2018-07-25T14:43:46Z,17,
2018-07-25T14:43:46Z,17,S-waiting-on-review
2018-07-25T14:43:46Z,14,S-waiting-on-bors
2018-07-25T14:51:38Z,4,
2018-07-25T14:51:38Z,4,S-waiting-on-review
2018-07-25T17:58:04Z,1,
2018-07-25T17:58:04Z,1,S-waiting-on-bors
2018-07-25T18:24:09Z,230,
2018-07-25T18:24:09Z,251,S-waiting-on-bors;T-lang;relnotes
2018-07-25T18:32:01Z,546,
2018-07-25T18:32:01Z,627,S-waiting-on-bors
2018-07-25T20:34:15Z,188,
2018-07-25T20:34:15Z,225,S-waiting-on-bors
2018-07-25T23:43:31Z,6,
2018-07-25T23:43:31Z,4,S-waiting-on-bors
2018-07-26T00:26:40Z,48,
2018-07-26T00:26:40Z,55,S-waiting-on-bors
2018-07-26T00:34:17Z,115,
2018-07-26T00:34:17Z,115,S-waiting-on-bors
2018-07-26T00:36:40Z,5,
2018-07-26T00:36:40Z,49,S-waiting-on-bors
2018-07-26T01:05:11Z,48,
2018-07-26T01:05:11Z,48,S-waiting-on-bors
2018-07-26T01:13:35Z,1,
2018-07-26T01:13:35Z,1,S-waiting-on-bors
2018-07-26T06:38:20Z,119,S-waiting-on-author
2018-07-26T10:26:41Z,8,
2018-07-26T10:26:41Z,8,S-waiting-on-author
2018-07-26T11:10:42Z,1,S-waiting-on-review
2018-07-26T12:20:16Z,525,
2018-07-26T13:05:29Z,1,
2018-07-26T13:05:29Z,1,S-waiting-on-bors
2018-07-26T13:22:46Z,135,
2018-07-26T13:22:46Z,137,S-waiting-on-bors
2018-07-26T14:57:29Z,37,S-waiting-on-bors
2018-07-26T15:18:43Z,1355,S-waiting-on-bors
2018-07-26T15:39:09Z,1091,
2018-07-26T15:39:09Z,1093,S-waiting-on-review
2018-07-26T15:56:59Z,75,
2018-07-26T15:56:59Z,101,S-waiting-on-bors
2018-07-26T16:17:52Z,72,
2018-07-26T16:17:52Z,69,S-waiting-on-bors
2018-07-26T16:21:15Z,2044,S-waiting-on-review
2018-07-26T16:30:37Z,17,
2018-07-26T16:30:37Z,7,S-waiting-on-bors
2018-07-26T17:14:50Z,1,
2018-07-26T17:14:50Z,1,S-waiting-on-bors
2018-07-26T19:42:11Z,112,S-waiting-on-bors
2018-07-26T20:35:36Z,50,
2018-07-26T20:35:36Z,50,S-waiting-on-bors
2018-07-26T20:58:16Z,106,S-waiting-on-review
2018-07-26T22:01:31Z,45,
2018-07-26T22:01:31Z,225,S-waiting-on-bors
2018-07-26T22:05:53Z,235,
2018-07-26T22:05:53Z,217,S-waiting-on-bors
2018-07-26T23:01:32Z,494,
2018-07-26T23:01:32Z,313,S-waiting-on-bors
2018-07-26T23:14:00Z,3,
2018-07-26T23:14:00Z,5,S-waiting-on-bors
2018-07-27T00:27:11Z,12,
2018-07-27T00:27:11Z,12,S-waiting-on-bors
2018-07-27T00:34:43Z,116,
2018-07-27T00:34:43Z,199,S-waiting-on-bors
2018-07-27T06:55:57Z,22,
2018-07-27T06:55:57Z,22,S-waiting-on-bors
2018-07-27T08:40:01Z,50,
2018-07-27T08:40:01Z,50,S-waiting-on-bors
2018-07-27T08:54:06Z,0,
2018-07-27T08:54:06Z,0,S-waiting-on-bors
2018-07-27T09:15:50Z,95,
2018-07-27T09:15:50Z,95,S-waiting-on-bors
2018-07-27T09:46:51Z,12,
2018-07-27T09:46:51Z,12,S-waiting-on-bors
2018-07-27T10:27:50Z,1,S-waiting-on-bors
2018-07-27T11:02:52Z,4,
2018-07-27T11:02:52Z,4,S-waiting-on-bors
2018-07-27T11:21:26Z,23,
2018-07-27T11:21:26Z,21,S-waiting-on-bors
2018-07-27T12:22:49Z,85,
2018-07-27T12:22:49Z,85,S-waiting-on-author
2018-07-27T12:23:04Z,2,S-waiting-on-bors
2018-07-27T12:29:05Z,2,
2018-07-27T12:29:05Z,2,S-waiting-on-bors
2018-07-27T12:43:52Z,116,
2018-07-27T12:43:52Z,116,S-waiting-on-bors
2018-07-27T13:12:12Z,7,
2018-07-27T13:12:12Z,7,S-waiting-on-bors
2018-07-27T14:53:21Z,30,
2018-07-27T14:53:21Z,30,S-waiting-on-bors
2018-07-27T16:00:22Z,396,
2018-07-27T16:00:22Z,586,S-waiting-on-bors
2018-07-27T18:45:38Z,137,
2018-07-27T18:45:38Z,139,S-waiting-on-bors;WG-embedded
2018-07-27T19:53:02Z,23,
2018-07-27T19:53:02Z,99,S-waiting-on-bors
2018-07-27T21:47:59Z,1152,
2018-07-27T21:47:59Z,1152,S-waiting-on-author
2018-07-27T22:10:22Z,92,
2018-07-27T22:10:22Z,60,S-waiting-on-bors
2018-07-27T23:19:46Z,5,
2018-07-27T23:19:46Z,5,S-waiting-on-bors
2018-07-28T01:48:35Z,37,
2018-07-28T01:48:35Z,137,S-waiting-on-bors
2018-07-28T04:26:10Z,929,
2018-07-28T04:26:10Z,899,S-waiting-on-bors
